min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.5506206837492548,30.0,40.0,10.0,5.0,3.0,40.0
0.5506206837492548,30.0,40.0,10.0,5.0,5.0,40.0
0.5506206837492548,30.0,40.0,20.0,5.0,3.0,40.0
0.5506206837492548,30.0,40.0,20.0,5.0,5.0,40.0
0.3404247811233152,30.0,50.0,10.0,5.0,3.0,40.0
0.2871103094269936,30.0,50.0,10.0,5.0,5.0,40.0
0.32876033196413174,30.0,50.0,20.0,5.0,3.0,40.0
0.31092400476353427,30.0,50.0,20.0,5.0,5.0,40.0
0.1955010197115349,30.0,60.0,10.0,5.0,3.0,40.0
0.11039892492350076,30.0,60.0,10.0,5.0,5.0,40.0
0.27001121755589325,30.0,60.0,20.0,5.0,3.0,40.0
0.12830923966126803,30.0,60.0,20.0,5.0,5.0,40.0
