min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_Offset,Agent1_1_TA_Period,Agent1_1_TA_Times,Ego_Speed
0.06357230871080008,65.0,40.0,0.0,-1.0,0.2,1.0,40.0
0.08239665697434696,65.0,40.0,0.0,-1.0,0.2,2.0,40.0
0.08239665697434696,65.0,40.0,0.0,-1.0,0.2,3.0,40.0
0.023783184015727987,65.0,40.0,0.0,-1.0,0.6,1.0,40.0
0.03054347845403222,65.0,40.0,0.0,-1.0,0.6,2.0,40.0
0.03054347845403222,65.0,40.0,0.0,-1.0,0.6,3.0,40.0
0.06915224571535795,65.0,40.0,0.0,-1.0,1.0,1.0,40.0
0.08077371618928068,65.0,40.0,0.0,-1.0,1.0,2.0,40.0
0.08077371618928068,65.0,40.0,0.0,-1.0,1.0,3.0,40.0
0.053003614330753956,65.0,40.0,0.0,-0.8,0.2,1.0,40.0
0.06780152906559603,65.0,40.0,0.0,-0.8,0.2,2.0,40.0
0.06780152906559603,65.0,40.0,0.0,-0.8,0.2,3.0,40.0
0.02402108893573001,65.0,40.0,0.0,-0.8,0.6,1.0,40.0
0.028496429849073888,65.0,40.0,0.0,-0.8,0.6,2.0,40.0
0.028496429849073888,65.0,40.0,0.0,-0.8,0.6,3.0,40.0
0.057275504434916864,65.0,40.0,0.0,-0.8,1.0,1.0,40.0
0.06636691473684474,65.0,40.0,0.0,-0.8,1.0,2.0,40.0
0.06636691473684474,65.0,40.0,0.0,-0.8,1.0,3.0,40.0
0.0430302682785612,65.0,40.0,0.0,-0.6,0.2,1.0,40.0
0.053706701002903784,65.0,40.0,0.0,-0.6,0.2,2.0,40.0
0.053706701002903784,65.0,40.0,0.0,-0.6,0.2,3.0,40.0
0.02426005527446076,65.0,40.0,0.0,-0.6,0.6,1.0,40.0
0.026846848547696648,65.0,40.0,0.0,-0.6,0.6,2.0,40.0
0.026846848547696648,65.0,40.0,0.0,-0.6,0.6,3.0,40.0
0.045978590620318095,65.0,40.0,0.0,-0.6,1.0,1.0,40.0
0.052485269037229505,65.0,40.0,0.0,-0.6,1.0,2.0,40.0
0.052485269037229505,65.0,40.0,0.0,-0.6,1.0,3.0,40.0
0.03417744134664345,65.0,40.0,0.0,-0.4,0.2,1.0,40.0
0.04000572098735328,65.0,40.0,0.0,-0.4,0.2,2.0,40.0
0.04000572098735328,65.0,40.0,0.0,-0.4,0.2,3.0,40.0
0.02449800754758087,65.0,40.0,0.0,-0.4,0.6,1.0,40.0
0.025669332919894962,65.0,40.0,0.0,-0.4,0.6,2.0,40.0
0.025669332919894962,65.0,40.0,0.0,-0.4,0.6,3.0,40.0
0.03581211568638015,65.0,40.0,0.0,-0.4,1.0,1.0,40.0
0.03968895623223495,65.0,40.0,0.0,-0.4,1.0,2.0,40.0
0.03968895623223495,65.0,40.0,0.0,-0.4,1.0,3.0,40.0
0.02754772769381299,65.0,40.0,0.0,-0.2,0.2,1.0,40.0
0.029109187258208314,65.0,40.0,0.0,-0.2,0.2,2.0,40.0
0.029109187258208314,65.0,40.0,0.0,-0.2,0.2,3.0,40.0
0.024738980903068742,65.0,40.0,0.0,-0.2,0.6,1.0,40.0
0.025034213274961463,65.0,40.0,0.0,-0.2,0.6,2.0,40.0
0.025034213274961463,65.0,40.0,0.0,-0.2,0.6,3.0,40.0
0.02803269544862236,65.0,40.0,0.0,-0.2,1.0,1.0,40.0
0.02935623937239218,65.0,40.0,0.0,-0.2,1.0,2.0,40.0
0.02935623937239218,65.0,40.0,0.0,-0.2,1.0,3.0,40.0
0.024980915222984117,65.0,40.0,0.0,-0.0,0.2,1.0,40.0
0.024980915222984117,65.0,40.0,0.0,-0.0,0.2,2.0,40.0
0.024980915222984117,65.0,40.0,0.0,-0.0,0.2,3.0,40.0
0.024980915222984117,65.0,40.0,0.0,-0.0,0.6,1.0,40.0
0.024980915222984117,65.0,40.0,0.0,-0.0,0.6,2.0,40.0
0.024980915222984117,65.0,40.0,0.0,-0.0,0.6,3.0,40.0
0.024980915222984117,65.0,40.0,0.0,-0.0,1.0,1.0,40.0
0.024980915222984117,65.0,40.0,0.0,-0.0,1.0,2.0,40.0
0.024980915222984117,65.0,40.0,0.0,-0.0,1.0,3.0,40.0
0.027590175624488136,65.0,40.0,0.0,0.2,0.2,1.0,40.0
0.02919309237425913,65.0,40.0,0.0,0.2,0.2,2.0,40.0
0.02919309237425913,65.0,40.0,0.0,0.2,0.2,3.0,40.0
0.02470994081710158,65.0,40.0,0.0,0.2,0.6,1.0,40.0
