min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_Offset,Agent1_1_TA_Period,Agent1_1_TA_Times,Ego_Speed
0.18157508082951532,65.0,40.0,10.0,-1.0,0.2,1.0,40.0
0.09443271945958484,65.0,40.0,10.0,-1.0,0.2,2.0,40.0
0.09443271945958484,65.0,40.0,10.0,-1.0,0.2,3.0,40.0
0.29843124176244035,65.0,40.0,10.0,-1.0,0.6,1.0,40.0
0.29841978910876815,65.0,40.0,10.0,-1.0,0.6,2.0,40.0
0.29841978910876815,65.0,40.0,10.0,-1.0,0.6,3.0,40.0
0.23832169123081534,65.0,40.0,10.0,-1.0,1.0,1.0,40.0
0.23832169123081534,65.0,40.0,10.0,-1.0,1.0,2.0,40.0
0.23832169123081534,65.0,40.0,10.0,-1.0,1.0,3.0,40.0
0.18158979633269334,65.0,40.0,10.0,-0.8,0.2,1.0,40.0
0.11165805701036308,65.0,40.0,10.0,-0.8,0.2,2.0,40.0
0.11165805701036308,65.0,40.0,10.0,-0.8,0.2,3.0,40.0
0.2751157315324647,65.0,40.0,10.0,-0.8,0.6,1.0,40.0
0.2751069748411415,65.0,40.0,10.0,-0.8,0.6,2.0,40.0
0.2751069748411415,65.0,40.0,10.0,-0.8,0.6,3.0,40.0
0.2276227519882583,65.0,40.0,10.0,-0.8,1.0,1.0,40.0
0.2276227519882583,65.0,40.0,10.0,-0.8,1.0,2.0,40.0
0.2276227519882583,65.0,40.0,10.0,-0.8,1.0,3.0,40.0
0.18160210811925975,65.0,40.0,10.0,-0.6,0.2,1.0,40.0
0.129283969288937,65.0,40.0,10.0,-0.6,0.2,2.0,40.0
0.129283969288937,65.0,40.0,10.0,-0.6,0.2,3.0,40.0
0.2517669282630359,65.0,40.0,10.0,-0.6,0.6,1.0,40.0
0.25176061934485283,65.0,40.0,10.0,-0.6,0.6,2.0,40.0
0.25176061934485283,65.0,40.0,10.0,-0.6,0.6,3.0,40.0
0.21661605575807005,65.0,40.0,10.0,-0.6,1.0,1.0,40.0
0.21661605575807005,65.0,40.0,10.0,-0.6,1.0,2.0,40.0
0.21661605575807005,65.0,40.0,10.0,-0.6,1.0,3.0,40.0
0.18161728270263844,65.0,40.0,10.0,-0.4,0.2,1.0,40.0
