min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.5197052395671723,15.0,40.0,10.0,5.0,3.0,40.0
0.6037707130844443,15.0,40.0,10.0,5.0,5.0,40.0
0.8143478138029667,15.0,40.0,20.0,5.0,3.0,40.0
0.9142283186779097,15.0,40.0,20.0,5.0,5.0,40.0
1.3292962929700574,15.0,50.0,10.0,5.0,3.0,40.0
1.500003950486716,15.0,50.0,10.0,5.0,5.0,40.0
1.479736423373446,15.0,50.0,20.0,5.0,3.0,40.0
1.500003950486716,15.0,50.0,20.0,5.0,5.0,40.0
0.573111149221004,15.0,60.0,10.0,5.0,3.0,40.0
1.500003950486716,15.0,60.0,10.0,5.0,5.0,40.0
1.500003950486716,15.0,60.0,20.0,5.0,3.0,40.0
0.22646084068559846,15.0,60.0,20.0,5.0,5.0,40.0
