min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.8815148182969716,15.0,40.0,10.0,5.0,3.0,40.0
1.3318061296402293,15.0,40.0,10.0,5.0,5.0,40.0
1.2609828729168706,15.0,40.0,20.0,5.0,3.0,40.0
1.5232914535998199,15.0,40.0,20.0,5.0,5.0,40.0
1.4722553767401376,15.0,50.0,10.0,5.0,3.0,40.0
1.550126891918512,15.0,50.0,10.0,5.0,5.0,40.0
1.550126891918512,15.0,50.0,20.0,5.0,3.0,40.0
1.550126891918512,15.0,50.0,20.0,5.0,5.0,40.0
1.550126891918512,15.0,60.0,10.0,5.0,3.0,40.0
1.550126891918512,15.0,60.0,10.0,5.0,5.0,40.0
1.550126891918512,15.0,60.0,20.0,5.0,3.0,40.0
1.550126891918512,15.0,60.0,20.0,5.0,5.0,40.0
