min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
1.099290545574238,65.0,0.0,40.0,5.0,2.0,40.0
0.14525674231208827,65.0,0.0,40.0,5.0,4.0,40.0
1.099290545574238,65.0,0.0,50.0,5.0,2.0,40.0
0.2531533942818458,65.0,0.0,50.0,5.0,4.0,40.0
1.099290545574238,65.0,0.0,60.0,5.0,2.0,40.0
0.6145215633997315,65.0,0.0,60.0,5.0,4.0,40.0
1.499939322955702,65.0,10.0,40.0,5.0,2.0,40.0
0.6773912143493542,65.0,10.0,40.0,5.0,4.0,40.0
1.499939322955702,65.0,10.0,50.0,5.0,2.0,40.0
1.499939322955702,65.0,10.0,50.0,5.0,4.0,40.0
1.499939322955702,65.0,10.0,60.0,5.0,2.0,40.0
1.499939322955702,65.0,10.0,60.0,5.0,4.0,40.0
