min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.024846999429618596,15.0,40.0,10.0,5.0,3.0,40.0
0.002726846873470986,15.0,40.0,10.0,5.0,5.0,40.0
0.02485650915946388,15.0,40.0,20.0,5.0,3.0,40.0
0.4251753949205985,15.0,40.0,20.0,5.0,5.0,40.0
0.01668534667273113,15.0,50.0,10.0,5.0,3.0,40.0
0.6164827430228967,15.0,50.0,10.0,5.0,5.0,40.0
0.712792906341209,15.0,50.0,20.0,5.0,3.0,40.0
1.500003950486716,15.0,50.0,20.0,5.0,5.0,40.0
0.1416782884947679,15.0,60.0,10.0,5.0,3.0,40.0
1.500003950486716,15.0,60.0,10.0,5.0,5.0,40.0
1.500003950486716,15.0,60.0,20.0,5.0,3.0,40.0
1.500003950486716,15.0,60.0,20.0,5.0,5.0,40.0
