min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.019632580391036103,65.0,40.0,10.0,5.0,3.0,40.0
0.013282218196512135,65.0,40.0,10.0,5.0,5.0,40.0
0.017916494761293644,65.0,40.0,20.0,5.0,3.0,40.0
0.008976256447279658,65.0,40.0,20.0,5.0,5.0,40.0
0.005460446216119653,65.0,50.0,10.0,5.0,3.0,40.0
0.01611084486171563,65.0,50.0,10.0,5.0,5.0,40.0
0.018533049702059403,65.0,50.0,20.0,5.0,3.0,40.0
0.017139637092232183,65.0,50.0,20.0,5.0,5.0,40.0
0.020110098190970597,65.0,60.0,10.0,5.0,3.0,40.0
0.021885234055878534,65.0,60.0,10.0,5.0,5.0,40.0
0.006259443750262913,65.0,60.0,20.0,5.0,3.0,40.0
0.024305672132200848,65.0,60.0,20.0,5.0,5.0,40.0
