min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.09481034958204322,10.0,40.0,10.0,5.0,3.0,40.0
0.12487815618435524,10.0,40.0,10.0,5.0,5.0,40.0
0.1229592108439103,10.0,40.0,20.0,5.0,3.0,40.0
0.13119507687823503,10.0,40.0,20.0,5.0,5.0,40.0
0.1677309603716212,10.0,50.0,10.0,5.0,3.0,40.0
0.15110941537422282,10.0,50.0,10.0,5.0,5.0,40.0
0.15758353442270617,10.0,50.0,20.0,5.0,3.0,40.0
0.14317178929887941,10.0,50.0,20.0,5.0,5.0,40.0
0.15707247033417612,10.0,60.0,10.0,5.0,3.0,40.0
0.13535156611131624,10.0,60.0,10.0,5.0,5.0,40.0
0.1445595566894725,10.0,60.0,20.0,5.0,3.0,40.0
0.12873056382699063,10.0,60.0,20.0,5.0,5.0,40.0
