min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.02501515355743415,65.0,40.0,10.0,5.0,3.0,40.0
0.002897309132143143,65.0,40.0,10.0,5.0,5.0,40.0
0.024956068358022672,65.0,40.0,20.0,5.0,3.0,40.0
0.024686615479129995,65.0,40.0,20.0,5.0,5.0,40.0
0.016761292726858862,65.0,50.0,10.0,5.0,3.0,40.0
0.016745177962986697,65.0,50.0,10.0,5.0,5.0,40.0
0.012572216421044754,65.0,50.0,20.0,5.0,3.0,40.0
0.012332236282981681,65.0,50.0,20.0,5.0,5.0,40.0
0.00861256911854045,65.0,60.0,10.0,5.0,3.0,40.0
0.008093522051300003,65.0,60.0,10.0,5.0,5.0,40.0
0.0003862465382732841,65.0,60.0,20.0,5.0,3.0,40.0
9.902943573683694e-05,65.0,60.0,20.0,5.0,5.0,40.0
