min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.016161022201543813,65.0,40.0,10.0,5.0,3.0,40.0
0.016305923645353337,65.0,40.0,10.0,5.0,5.0,40.0
0.013660004482240315,65.0,40.0,20.0,5.0,3.0,40.0
0.0053124656166778665,65.0,40.0,20.0,5.0,5.0,40.0
0.008783160196580162,65.0,50.0,10.0,5.0,3.0,40.0
0.013828304493460683,65.0,50.0,10.0,5.0,5.0,40.0
0.02229133600764608,65.0,50.0,20.0,5.0,3.0,40.0
0.014016776468991764,65.0,50.0,20.0,5.0,5.0,40.0
0.017117025733900403,65.0,60.0,10.0,5.0,3.0,40.0
0.019949591557155276,65.0,60.0,10.0,5.0,5.0,40.0
0.009762468084009457,65.0,60.0,20.0,5.0,3.0,40.0
0.023012836153520913,65.0,60.0,20.0,5.0,5.0,40.0
