min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
1.1815411320360407,15.0,0.0,40.0,5.0,2.0,40.0
0.24717842266171175,15.0,0.0,40.0,5.0,4.0,40.0
1.1815411320360407,15.0,0.0,50.0,5.0,2.0,40.0
0.3757719726838747,15.0,0.0,50.0,5.0,4.0,40.0
1.1815411320360407,15.0,0.0,60.0,5.0,2.0,40.0
0.8020717887102803,15.0,0.0,60.0,5.0,4.0,40.0
1.5057777400411885,15.0,10.0,40.0,5.0,2.0,40.0
0.6787501714009235,15.0,10.0,40.0,5.0,4.0,40.0
1.5057777400411885,15.0,10.0,50.0,5.0,2.0,40.0
1.5057777400411885,15.0,10.0,50.0,5.0,4.0,40.0
1.5057777400411885,15.0,10.0,60.0,5.0,2.0,40.0
1.5057777400411885,15.0,10.0,60.0,5.0,4.0,40.0
