min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.1381106252878607,30.0,0.0,40.0,5.0,2.0,40.0
0.13671203907267213,30.0,0.0,40.0,5.0,4.0,40.0
0.1381106252878607,30.0,0.0,50.0,5.0,2.0,40.0
0.13714604484696052,30.0,0.0,50.0,5.0,4.0,40.0
0.1381106252878607,30.0,0.0,60.0,5.0,2.0,40.0
0.13758281498477187,30.0,0.0,60.0,5.0,4.0,40.0
0.185497605479297,30.0,10.0,40.0,5.0,2.0,40.0
0.1831495378492022,30.0,10.0,40.0,5.0,4.0,40.0
0.16960057089702252,30.0,10.0,50.0,5.0,2.0,40.0
0.18392559589303709,30.0,10.0,50.0,5.0,4.0,40.0
0.13162745951754679,30.0,10.0,60.0,5.0,2.0,40.0
0.18470825329502275,30.0,10.0,60.0,5.0,4.0,40.0
