min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
1.3220188882933142,65.0,0.0,40.0,5.0,2.0,40.0
0.6338921988014576,65.0,0.0,40.0,5.0,4.0,40.0
1.3220188882933142,65.0,0.0,50.0,5.0,2.0,40.0
0.821276859654017,65.0,0.0,50.0,5.0,4.0,40.0
0.06094655333557004,65.0,0.0,60.0,5.0,2.0,40.0
1.0932633791885948,65.0,0.0,60.0,5.0,4.0,40.0
1.564058723643038,65.0,10.0,40.0,5.0,2.0,40.0
1.0786631143725463,65.0,10.0,40.0,5.0,4.0,40.0
1.564058723643038,65.0,10.0,50.0,5.0,2.0,40.0
1.564058723643038,65.0,10.0,50.0,5.0,4.0,40.0
0.06503410022627601,65.0,10.0,60.0,5.0,2.0,40.0
1.564058723643038,65.0,10.0,60.0,5.0,4.0,40.0
