min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.2017827934868237,30.0,40.0,10.0,5.0,3.0,40.0
0.2017827934868237,30.0,40.0,10.0,5.0,5.0,40.0
0.2017827934868237,30.0,40.0,20.0,5.0,3.0,40.0
0.2017827934868237,30.0,40.0,20.0,5.0,5.0,40.0
0.2017827934868237,30.0,50.0,10.0,5.0,3.0,40.0
0.2017827934868237,30.0,50.0,10.0,5.0,5.0,40.0
0.2017827934868237,30.0,50.0,20.0,5.0,3.0,40.0
0.2017827934868237,30.0,50.0,20.0,5.0,5.0,40.0
0.1803347947713567,30.0,60.0,10.0,5.0,3.0,40.0
0.18017611633842753,30.0,60.0,10.0,5.0,5.0,40.0
0.2017827934868237,30.0,60.0,20.0,5.0,3.0,40.0
0.2017827934868237,30.0,60.0,20.0,5.0,5.0,40.0
