min_ttc,Ego_Speed,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Agent2_S,Agent2_Speed,Agent2_1_SA_EndSpeed,Agent2_1_TA_DynamicDuration,Agent2_1_SA_DynamicDuration
1.2768336293967455,40.0,45.0,60.0,10.0,5.0,5.0,15.0,0.0,50.0,5.0,2.0
1.2768336293967455,40.0,45.0,60.0,10.0,5.0,5.0,15.0,0.0,50.0,5.0,2.0
1.2768,40.0,45.0,60.0,10.0,5.0,5.0,15.0,0.0,50.0,5.0,2.0
1.2754,40.0,45.0,60.0,10.0,5.0,5.0,15.0,10.0,60.0,5.0,4.0
0.8076,40.0,45.0,60.0,10.0,5.0,3.0,15.0,0.0,40.0,5.0,4.0
1.6629,40.0,45.0,60.0,20.0,5.0,5.0,15.0,0.0,60.0,5.0,4.0
1.3545,40.0,45.0,40.0,20.0,5.0,5.0,15.0,0.0,60.0,5.0,2.0
0.2276,40.0,45.0,50.0,10.0,5.0,3.0,15.0,0.0,40.0,5.0,2.0
1.6600,40.0,45.0,60.0,20.0,5.0,5.0,15.0,10.0,40.0,5.0,4.0
1.6203,40.0,45.0,40.0,20.0,5.0,5.0,15.0,10.0,50.0,5.0,4.0
0.8489,40.0,45.0,50.0,10.0,5.0,5.0,15.0,0.0,40.0,5.0,4.0
1.3493,40.0,45.0,40.0,20.0,5.0,5.0,15.0,0.0,40.0,5.0,2.0
1.2122,40.0,45.0,40.0,20.0,5.0,5.0,15.0,0.0,40.0,5.0,4.0
1.6683,40.0,45.0,60.0,20.0,5.0,5.0,15.0,0.0,60.0,5.0,2.0
1.7343,40.0,45.0,40.0,10.0,5.0,3.0,15.0,0.0,50.0,5.0,2.0
1.6859,40.0,45.0,60.0,20.0,5.0,5.0,15.0,0.0,50.0,5.0,4.0
0.6496,40.0,45.0,50.0,10.0,5.0,5.0,15.0,10.0,50.0,5.0,2.0
0.8512,40.0,45.0,50.0,10.0,5.0,5.0,15.0,0.0,50.0,5.0,2.0
1.9075,40.0,45.0,40.0,20.0,5.0,5.0,15.0,10.0,50.0,5.0,2.0
1.7361,40.0,45.0,40.0,10.0,5.0,3.0,15.0,0.0,60.0,5.0,2.0
1.2768,40.0,45.0,60.0,10.0,5.0,5.0,15.0,0.0,40.0,5.0,2.0
0.8510,40.0,45.0,50.0,10.0,5.0,5.0,15.0,10.0,40.0,5.0,4.0
1.6683,40.0,45.0,60.0,20.0,5.0,5.0,15.0,0.0,50.0,5.0,2.0
0.8688,40.0,45.0,40.0,20.0,5.0,5.0,15.0,10.0,40.0,5.0,4.0
1.9075,40.0,45.0,40.0,10.0,5.0,5.0,15.0,10.0,50.0,5.0,2.0
1.2767,40.0,45.0,50.0,20.0,5.0,5.0,15.0,0.0,40.0,5.0,2.0
0.1194,40.0,45.0,60.0,10.0,5.0,3.0,15.0,10.0,60.0,5.0,2.0
0.8106,40.0,45.0,60.0,10.0,5.0,3.0,15.0,0.0,50.0,5.0,2.0
1.2820,40.0,45.0,50.0,20.0,5.0,5.0,15.0,10.0,50.0,5.0,4.0
1.4348,40.0,45.0,40.0,20.0,5.0,3.0,15.0,0.0,50.0,5.0,2.0
1.0018,40.0,45.0,40.0,10.0,5.0,5.0,15.0,0.0,60.0,5.0,4.0
1.1540,40.0,45.0,40.0,10.0,5.0,3.0,15.0,0.0,60.0,5.0,4.0
0.8395,40.0,45.0,50.0,10.0,5.0,5.0,15.0,0.0,60.0,5.0,4.0
1.8213,40.0,45.0,40.0,10.0,5.0,3.0,15.0,10.0,50.0,5.0,4.0
0.8145,40.0,45.0,60.0,10.0,5.0,3.0,15.0,10.0,40.0,5.0,4.0
1.7226,40.0,45.0,60.0,20.0,5.0,5.0,15.0,0.0,40.0,5.0,4.0
1.2026,40.0,45.0,60.0,20.0,5.0,3.0,15.0,0.0,60.0,5.0,2.0
1.9748,40.0,45.0,40.0,10.0,5.0,3.0,15.0,10.0,60.0,5.0,4.0
1.1723,40.0,45.0,40.0,10.0,5.0,5.0,15.0,10.0,40.0,5.0,4.0
0.6035,40.0,45.0,40.0,20.0,5.0,3.0,15.0,0.0,50.0,5.0,4.0
0.3299,40.0,45.0,50.0,20.0,5.0,3.0,15.0,10.0,60.0,5.0,4.0
0.5416,40.0,45.0,50.0,10.0,5.0,3.0,15.0,10.0,60.0,5.0,4.0
1.4255,40.0,45.0,40.0,20.0,5.0,3.0,15.0,0.0,40.0,5.0,2.0
1.2603,40.0,45.0,60.0,10.0,5.0,5.0,15.0,10.0,60.0,5.0,2.0
2.1201,40.0,45.0,40.0,10.0,5.0,5.0,15.0,10.0,60.0,5.0,2.0
1.2768,40.0,45.0,60.0,10.0,5.0,5.0,15.0,0.0,60.0,5.0,2.0
2.1201,40.0,45.0,40.0,10.0,5.0,3.0,15.0,10.0,60.0,5.0,2.0
1.6355,40.0,45.0,40.0,20.0,5.0,3.0,15.0,10.0,40.0,5.0,2.0
1.9748,40.0,45.0,40.0,20.0,5.0,5.0,15.0,10.0,60.0,5.0,4.0
0.8173,40.0,45.0,50.0,10.0,5.0,3.0,15.0,0.0,40.0,5.0,4.0
1.9748,40.0,45.0,40.0,20.0,5.0,3.0,15.0,10.0,60.0,5.0,4.0
1.2026,40.0,45.0,60.0,20.0,5.0,3.0,15.0,0.0,50.0,5.0,2.0
1.2709,40.0,45.0,40.0,20.0,5.0,3.0,15.0,10.0,40.0,5.0,4.0
1.2776,40.0,45.0,60.0,10.0,5.0,5.0,15.0,0.0,60.0,5.0,4.0
1.6355,40.0,45.0,40.0,10.0,5.0,5.0,15.0,10.0,40.0,5.0,2.0
1.9075,40.0,45.0,40.0,20.0,5.0,3.0,15.0,10.0,50.0,5.0,2.0
0.3811,40.0,45.0,50.0,10.0,5.0,5.0,15.0,10.0,40.0,5.0,2.0
0.4707,40.0,45.0,50.0,20.0,5.0,5.0,15.0,10.0,60.0,5.0,4.0
1.4693,40.0,45.0,40.0,20.0,5.0,3.0,15.0,0.0,60.0,5.0,2.0
1.1926,40.0,45.0,60.0,20.0,5.0,3.0,15.0,10.0,40.0,5.0,4.0
1.9748,40.0,45.0,40.0,10.0,5.0,5.0,15.0,10.0,60.0,5.0,4.0
0.8071,40.0,45.0,60.0,10.0,5.0,3.0,15.0,10.0,40.0,5.0,2.0
0.5167,40.0,45.0,40.0,10.0,5.0,5.0,15.0,0.0,50.0,5.0,4.0
1.8213,40.0,45.0,40.0,20.0,5.0,3.0,15.0,10.0,50.0,5.0,4.0
1.2019,40.0,45.0,60.0,20.0,5.0,3.0,15.0,0.0,50.0,5.0,4.0
0.1654,40.0,45.0,50.0,20.0,5.0,3.0,15.0,10.0,40.0,5.0,4.0
0.3987,40.0,45.0,50.0,20.0,5.0,5.0,15.0,10.0,40.0,5.0,2.0
1.1789,40.0,45.0,50.0,20.0,5.0,3.0,15.0,0.0,40.0,5.0,4.0
1.2014,40.0,45.0,60.0,20.0,5.0,3.0,15.0,0.0,60.0,5.0,4.0
1.2682,40.0,45.0,60.0,10.0,5.0,5.0,15.0,10.0,40.0,5.0,2.0
0.8354,40.0,45.0,50.0,10.0,5.0,5.0,15.0,0.0,50.0,5.0,4.0
1.1958,40.0,45.0,60.0,20.0,5.0,3.0,15.0,10.0,60.0,5.0,2.0
0.8083,40.0,45.0,60.0,10.0,5.0,3.0,15.0,0.0,50.0,5.0,4.0
0.3231,40.0,45.0,50.0,10.0,5.0,3.0,15.0,10.0,50.0,5.0,4.0
0.8117,40.0,45.0,60.0,10.0,5.0,3.0,15.0,0.0,60.0,5.0,4.0
1.3979,40.0,45.0,40.0,10.0,5.0,5.0,15.0,0.0,40.0,5.0,2.0
0.6510,40.0,45.0,50.0,10.0,5.0,5.0,15.0,10.0,60.0,5.0,2.0
0.8805,40.0,45.0,40.0,10.0,5.0,3.0,15.0,0.0,50.0,5.0,4.0
1.1945,40.0,45.0,60.0,20.0,5.0,3.0,15.0,10.0,50.0,5.0,4.0
1.2026,40.0,45.0,60.0,20.0,5.0,3.0,15.0,0.0,40.0,5.0,2.0
1.9075,40.0,45.0,40.0,10.0,5.0,3.0,15.0,10.0,50.0,5.0,2.0
0.2008,40.0,45.0,50.0,10.0,5.0,5.0,15.0,10.0,50.0,5.0,4.0
0.1655,40.0,45.0,50.0,10.0,5.0,3.0,15.0,0.0,60.0,5.0,4.0
0.8171,40.0,45.0,50.0,10.0,5.0,3.0,15.0,0.0,50.0,5.0,4.0
0.1930,40.0,45.0,50.0,20.0,5.0,3.0,15.0,10.0,50.0,5.0,4.0
2.1201,40.0,45.0,40.0,20.0,5.0,3.0,15.0,10.0,60.0,5.0,2.0
1.3139,40.0,45.0,60.0,10.0,5.0,5.0,15.0,0.0,40.0,5.0,4.0
1.6355,40.0,45.0,40.0,20.0,5.0,5.0,15.0,10.0,40.0,5.0,2.0
0.1624,40.0,45.0,50.0,20.0,5.0,3.0,15.0,0.0,60.0,5.0,2.0
0.6090,40.0,45.0,40.0,10.0,5.0,3.0,15.0,0.0,40.0,5.0,4.0
0.8512,40.0,45.0,50.0,10.0,5.0,5.0,15.0,0.0,60.0,5.0,2.0
1.2603,40.0,45.0,60.0,10.0,5.0,5.0,15.0,10.0,50.0,5.0,2.0
1.2837,40.0,45.0,50.0,20.0,5.0,5.0,15.0,0.0,50.0,5.0,4.0
0.8183,40.0,45.0,60.0,10.0,5.0,3.0,15.0,10.0,60.0,5.0,4.0
1.1913,40.0,45.0,50.0,20.0,5.0,3.0,15.0,0.0,60.0,5.0,4.0
1.4165,40.0,45.0,40.0,10.0,5.0,5.0,15.0,0.0,60.0,5.0,2.0
0.2308,40.0,45.0,50.0,10.0,5.0,3.0,15.0,0.0,60.0,5.0,2.0
0.2277,40.0,45.0,50.0,10.0,5.0,3.0,15.0,0.0,50.0,5.0,2.0
1.2675,40.0,45.0,60.0,10.0,5.0,5.0,15.0,10.0,50.0,5.0,4.0
1.6683,40.0,45.0,60.0,20.0,5.0,5.0,15.0,0.0,40.0,5.0,2.0
0.1195,40.0,45.0,60.0,10.0,5.0,3.0,15.0,10.0,50.0,5.0,2.0
0.4496,40.0,45.0,50.0,20.0,5.0,5.0,15.0,10.0,50.0,5.0,2.0
1.1972,40.0,45.0,60.0,20.0,5.0,3.0,15.0,10.0,60.0,5.0,4.0
1.1784,40.0,45.0,50.0,20.0,5.0,3.0,15.0,0.0,50.0,5.0,4.0
0.8514,40.0,45.0,50.0,10.0,5.0,5.0,15.0,0.0,40.0,5.0,2.0
0.8052,40.0,45.0,50.0,20.0,5.0,3.0,15.0,10.0,50.0,5.0,2.0
0.7755,40.0,45.0,40.0,20.0,5.0,5.0,15.0,0.0,60.0,5.0,4.0
0.2370,40.0,45.0,50.0,10.0,5.0,5.0,15.0,10.0,60.0,5.0,4.0
1.6351,40.0,45.0,60.0,20.0,5.0,5.0,15.0,10.0,50.0,5.0,2.0
1.3284,40.0,45.0,40.0,20.0,5.0,5.0,15.0,0.0,50.0,5.0,2.0
1.2838,40.0,45.0,50.0,20.0,5.0,5.0,15.0,0.0,60.0,5.0,4.0
0.8106,40.0,45.0,60.0,10.0,5.0,3.0,15.0,0.0,40.0,5.0,2.0
1.6412,40.0,45.0,40.0,10.0,5.0,3.0,15.0,10.0,40.0,5.0,4.0
0.1623,40.0,45.0,50.0,20.0,5.0,3.0,15.0,0.0,40.0,5.0,2.0
0.9222,40.0,45.0,50.0,10.0,5.0,3.0,15.0,10.0,60.0,5.0,2.0
1.6461,40.0,45.0,40.0,10.0,5.0,3.0,15.0,0.0,40.0,5.0,2.0
1.2767,40.0,45.0,50.0,20.0,5.0,5.0,15.0,0.0,50.0,5.0,2.0
1.1877,40.0,45.0,60.0,20.0,5.0,3.0,15.0,10.0,40.0,5.0,2.0
0.5644,40.0,45.0,50.0,20.0,5.0,3.0,15.0,10.0,40.0,5.0,2.0
1.2767,40.0,45.0,50.0,20.0,5.0,5.0,15.0,0.0,60.0,5.0,2.0
1.8213,40.0,45.0,40.0,10.0,5.0,5.0,15.0,10.0,50.0,5.0,4.0
1.2734,40.0,45.0,60.0,10.0,5.0,5.0,15.0,10.0,40.0,5.0,4.0
0.7414,40.0,45.0,50.0,10.0,5.0,3.0,15.0,10.0,40.0,5.0,2.0
1.2107,40.0,45.0,60.0,20.0,5.0,3.0,15.0,0.0,40.0,5.0,4.0
0.9094,40.0,45.0,50.0,10.0,5.0,3.0,15.0,10.0,50.0,5.0,2.0
1.6445,40.0,45.0,60.0,20.0,5.0,5.0,15.0,10.0,40.0,5.0,2.0
0.8106,40.0,45.0,60.0,10.0,5.0,3.0,15.0,0.0,60.0,5.0,2.0
0.2116,40.0,45.0,40.0,10.0,5.0,5.0,15.0,0.0,40.0,5.0,4.0
0.8147,40.0,45.0,50.0,20.0,5.0,3.0,15.0,10.0,60.0,5.0,2.0
1.2792,40.0,45.0,50.0,20.0,5.0,5.0,15.0,10.0,40.0,5.0,4.0
1.2871,40.0,45.0,60.0,10.0,5.0,5.0,15.0,0.0,50.0,5.0,4.0
1.3961,40.0,45.0,40.0,10.0,5.0,5.0,15.0,0.0,50.0,5.0,2.0
0.1609,40.0,45.0,50.0,20.0,5.0,3.0,15.0,0.0,50.0,5.0,2.0
0.2848,40.0,45.0,40.0,20.0,5.0,5.0,15.0,0.0,50.0,5.0,4.0
0.8163,40.0,45.0,60.0,10.0,5.0,3.0,15.0,10.0,50.0,5.0,4.0
1.6539,40.0,45.0,60.0,20.0,5.0,5.0,15.0,10.0,50.0,5.0,4.0
0.4407,40.0,45.0,50.0,20.0,5.0,5.0,15.0,10.0,60.0,5.0,2.0
1.6499,40.0,45.0,60.0,20.0,5.0,5.0,15.0,10.0,60.0,5.0,4.0
0.2044,40.0,45.0,50.0,10.0,5.0,3.0,15.0,10.0,40.0,5.0,4.0
2.1201,40.0,45.0,40.0,20.0,5.0,5.0,15.0,10.0,60.0,5.0,2.0
1.6355,40.0,45.0,40.0,10.0,5.0,3.0,15.0,10.0,40.0,5.0,2.0
1.0417,40.0,45.0,40.0,20.0,5.0,3.0,15.0,0.0,60.0,5.0,4.0
1.6351,40.0,45.0,60.0,20.0,5.0,5.0,15.0,10.0,60.0,5.0,2.0
1.1958,40.0,45.0,60.0,20.0,5.0,3.0,15.0,10.0,50.0,5.0,2.0
0.2846,40.0,45.0,40.0,20.0,5.0,3.0,15.0,0.0,40.0,5.0,4.0
1.2833,40.0,45.0,50.0,20.0,5.0,5.0,15.0,0.0,40.0,5.0,4.0
1.2768,40.0,45.0,60.0,10.0,5.0,5.0,15.0,0.0,50.0,5.0,2.0
1.2754,40.0,45.0,60.0,10.0,5.0,5.0,15.0,10.0,60.0,5.0,4.0
0.8076,40.0,45.0,60.0,10.0,5.0,3.0,15.0,0.0,40.0,5.0,4.0
1.6629,40.0,45.0,60.0,20.0,5.0,5.0,15.0,0.0,60.0,5.0,4.0
1.3545,40.0,45.0,40.0,20.0,5.0,5.0,15.0,0.0,60.0,5.0,2.0
0.2276,40.0,45.0,50.0,10.0,5.0,3.0,15.0,0.0,40.0,5.0,2.0
1.6600,40.0,45.0,60.0,20.0,5.0,5.0,15.0,10.0,40.0,5.0,4.0
1.6203,40.0,45.0,40.0,20.0,5.0,5.0,15.0,10.0,50.0,5.0,4.0
0.8489,40.0,45.0,50.0,10.0,5.0,5.0,15.0,0.0,40.0,5.0,4.0
1.3493,40.0,45.0,40.0,20.0,5.0,5.0,15.0,0.0,40.0,5.0,2.0
1.2122,40.0,45.0,40.0,20.0,5.0,5.0,15.0,0.0,40.0,5.0,4.0
1.6683,40.0,45.0,60.0,20.0,5.0,5.0,15.0,0.0,60.0,5.0,2.0
1.7343,40.0,45.0,40.0,10.0,5.0,3.0,15.0,0.0,50.0,5.0,2.0
1.6859,40.0,45.0,60.0,20.0,5.0,5.0,15.0,0.0,50.0,5.0,4.0
0.6496,40.0,45.0,50.0,10.0,5.0,5.0,15.0,10.0,50.0,5.0,2.0
0.8512,40.0,45.0,50.0,10.0,5.0,5.0,15.0,0.0,50.0,5.0,2.0
1.9075,40.0,45.0,40.0,20.0,5.0,5.0,15.0,10.0,50.0,5.0,2.0
