min_ttc,Ego_Speed,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Agent2_S,Agent2_Speed,Agent2_1_SA_EndSpeed,Agent2_1_TA_DynamicDuration,Agent2_1_SA_DynamicDuration
2.2516,40.0,45.0,60.0,0.0,5.0,2.0,15.0,0.0,50.0,5.0,4.0
0.2210,40.0,45.0,60.0,0.0,5.0,2.0,15.0,10.0,50.0,5.0,2.0
1.6412,40.0,45.0,40.0,0.0,5.0,4.0,15.0,10.0,40.0,5.0,4.0
2.2516,40.0,45.0,60.0,0.0,5.0,4.0,15.0,10.0,50.0,5.0,4.0
0.2475,40.0,45.0,50.0,0.0,5.0,2.0,15.0,0.0,40.0,5.0,4.0
2.2516,40.0,45.0,60.0,0.0,5.0,4.0,15.0,0.0,50.0,5.0,4.0
2.2516,40.0,45.0,60.0,0.0,5.0,4.0,15.0,10.0,50.0,5.0,2.0
0.1424,40.0,45.0,60.0,0.0,5.0,2.0,15.0,10.0,50.0,5.0,4.0
0.2110,40.0,45.0,50.0,0.0,5.0,4.0,15.0,0.0,60.0,5.0,2.0
2.2516,40.0,45.0,60.0,0.0,5.0,2.0,15.0,0.0,50.0,5.0,2.0
2.2516,40.0,45.0,60.0,0.0,5.0,2.0,15.0,0.0,60.0,5.0,4.0
0.7714,40.0,45.0,50.0,0.0,5.0,2.0,15.0,10.0,60.0,5.0,4.0
0.7106,40.0,45.0,50.0,0.0,5.0,4.0,15.0,10.0,40.0,5.0,2.0
1.0382,40.0,45.0,50.0,0.0,5.0,2.0,15.0,10.0,50.0,5.0,2.0
0.4790,40.0,45.0,50.0,0.0,5.0,2.0,15.0,0.0,60.0,5.0,2.0
2.2516,40.0,45.0,60.0,0.0,5.0,4.0,15.0,10.0,60.0,5.0,2.0
0.1534,40.0,45.0,50.0,0.0,5.0,4.0,15.0,0.0,60.0,5.0,4.0
0.8699,40.0,45.0,50.0,0.0,5.0,2.0,15.0,10.0,40.0,5.0,2.0
2.2516,40.0,45.0,60.0,0.0,5.0,2.0,15.0,0.0,60.0,5.0,2.0
0.4765,40.0,45.0,50.0,0.0,5.0,2.0,15.0,0.0,40.0,5.0,2.0
2.2516,40.0,45.0,60.0,0.0,5.0,2.0,15.0,0.0,40.0,5.0,2.0
1.9269,40.0,45.0,40.0,0.0,5.0,2.0,15.0,0.0,50.0,5.0,2.0
