min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.0285318620879332,15.0,40.0,10.0,5.0,3.0,40.0
0.9277349821202563,15.0,40.0,10.0,5.0,5.0,40.0
0.015157602596221028,15.0,40.0,20.0,5.0,3.0,40.0
1.0704346983497677,15.0,40.0,20.0,5.0,5.0,40.0
0.12461483619908124,15.0,50.0,10.0,5.0,3.0,40.0
0.11476913462096021,15.0,50.0,10.0,5.0,5.0,40.0
0.12060311327175438,15.0,50.0,20.0,5.0,3.0,40.0
0.1137941272410256,15.0,50.0,20.0,5.0,5.0,40.0
0.13679766172688532,15.0,60.0,10.0,5.0,3.0,40.0
0.12846314637115905,15.0,60.0,10.0,5.0,5.0,40.0
0.13062701942329266,15.0,60.0,20.0,5.0,3.0,40.0
0.12633489000047804,15.0,60.0,20.0,5.0,5.0,40.0
