min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_Offset,Agent1_1_TA_Period,Agent1_1_TA_Times,Ego_Speed
1.2510464842594686,65.0,0.0,40.0,-1.0,0.2,1.0,40.0
1.2510464842594686,65.0,0.0,40.0,-1.0,0.2,2.0,40.0
1.2510464842594686,65.0,0.0,40.0,-1.0,0.2,3.0,40.0
1.2731277735289095,65.0,0.0,40.0,-1.0,0.6,1.0,40.0
1.2731277735289095,65.0,0.0,40.0,-1.0,0.6,2.0,40.0
1.2731277735289095,65.0,0.0,40.0,-1.0,0.6,3.0,40.0
1.2765985865852298,65.0,0.0,40.0,-1.0,1.0,1.0,40.0
1.2765985865852298,65.0,0.0,40.0,-1.0,1.0,2.0,40.0
1.2765985865852298,65.0,0.0,40.0,-1.0,1.0,3.0,40.0
1.2654617284589447,65.0,0.0,40.0,-0.8,0.2,1.0,40.0
1.2654617284589447,65.0,0.0,40.0,-0.8,0.2,2.0,40.0
1.2654617284589447,65.0,0.0,40.0,-0.8,0.2,3.0,40.0
1.27613637653044,65.0,0.0,40.0,-0.8,0.6,1.0,40.0
1.27613637653044,65.0,0.0,40.0,-0.8,0.6,2.0,40.0
1.27613637653044,65.0,0.0,40.0,-0.8,0.6,3.0,40.0
1.2775314266815692,65.0,0.0,40.0,-0.8,1.0,1.0,40.0
1.2775314266815692,65.0,0.0,40.0,-0.8,1.0,2.0,40.0
1.2775314266815692,65.0,0.0,40.0,-0.8,1.0,3.0,40.0
1.2770208177343172,65.0,0.0,40.0,-0.6,0.2,1.0,40.0
1.2770208177343172,65.0,0.0,40.0,-0.6,0.2,2.0,40.0
1.2770208177343172,65.0,0.0,40.0,-0.6,0.2,3.0,40.0
1.2778946463212093,65.0,0.0,40.0,-0.6,0.6,1.0,40.0
1.2778946463212093,65.0,0.0,40.0,-0.6,0.6,2.0,40.0
1.2778946463212093,65.0,0.0,40.0,-0.6,0.6,3.0,40.0
1.277665816618097,65.0,0.0,40.0,-0.6,1.0,1.0,40.0
1.277665816618097,65.0,0.0,40.0,-0.6,1.0,2.0,40.0
1.277665816618097,65.0,0.0,40.0,-0.6,1.0,3.0,40.0
1.2829727777808548,65.0,0.0,40.0,-0.4,0.2,1.0,40.0
1.2829727777808548,65.0,0.0,40.0,-0.4,0.2,2.0,40.0
1.2829727777808548,65.0,0.0,40.0,-0.4,0.2,3.0,40.0
1.278261506322499,65.0,0.0,40.0,-0.4,0.6,1.0,40.0
1.278261506322499,65.0,0.0,40.0,-0.4,0.6,2.0,40.0
1.278261506322499,65.0,0.0,40.0,-0.4,0.6,3.0,40.0
1.2768527213576277,65.0,0.0,40.0,-0.4,1.0,1.0,40.0
1.2768527213576277,65.0,0.0,40.0,-0.4,1.0,2.0,40.0
1.2768527213576277,65.0,0.0,40.0,-0.4,1.0,3.0,40.0
1.2807671664136508,65.0,0.0,40.0,-0.2,0.2,1.0,40.0
1.2807671664136508,65.0,0.0,40.0,-0.2,0.2,2.0,40.0
1.2807671664136508,65.0,0.0,40.0,-0.2,0.2,3.0,40.0
1.2764079007140874,65.0,0.0,40.0,-0.2,0.6,1.0,40.0
1.2764079007140874,65.0,0.0,40.0,-0.2,0.6,2.0,40.0
1.2764079007140874,65.0,0.0,40.0,-0.2,0.6,3.0,40.0
1.2753063105169238,65.0,0.0,40.0,-0.2,1.0,1.0,40.0
1.2753063105169238,65.0,0.0,40.0,-0.2,1.0,2.0,40.0
1.2753063105169238,65.0,0.0,40.0,-0.2,1.0,3.0,40.0
1.2730241707455208,65.0,0.0,40.0,-0.0,0.2,1.0,40.0
1.2730241707455208,65.0,0.0,40.0,-0.0,0.2,2.0,40.0
1.2730241707455208,65.0,0.0,40.0,-0.0,0.2,3.0,40.0
