min_ttc,Ego_Speed,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Agent2_S,Agent2_Speed,Agent2_1_SA_EndSpeed,Agent2_1_TA_DynamicDuration,Agent2_1_SA_DynamicDuration
0.2926,40.0,45.0,50.0,60.0,5.0,5.0,15.0,40.0,0.0,5.0,2.0
1.0949,40.0,45.0,50.0,40.0,5.0,5.0,15.0,60.0,0.0,5.0,2.0
1.0516,40.0,45.0,40.0,40.0,5.0,5.0,15.0,40.0,0.0,5.0,4.0
1.1401,40.0,45.0,50.0,50.0,5.0,5.0,15.0,50.0,0.0,5.0,4.0
0.3110,40.0,45.0,40.0,40.0,5.0,5.0,15.0,40.0,0.0,5.0,2.0
0.2925,40.0,45.0,60.0,40.0,5.0,5.0,15.0,40.0,0.0,5.0,2.0
1.2056,40.0,45.0,50.0,50.0,5.0,5.0,15.0,60.0,0.0,5.0,4.0
1.0956,40.0,45.0,60.0,40.0,5.0,5.0,15.0,40.0,0.0,5.0,4.0
1.0949,40.0,45.0,50.0,50.0,5.0,5.0,15.0,60.0,0.0,5.0,2.0
1.0949,40.0,45.0,50.0,60.0,5.0,5.0,15.0,60.0,0.0,5.0,2.0
0.6174,40.0,45.0,40.0,50.0,5.0,5.0,15.0,50.0,0.0,5.0,2.0
1.1990,40.0,45.0,50.0,60.0,5.0,5.0,15.0,60.0,0.0,5.0,4.0
1.0949,40.0,45.0,40.0,60.0,5.0,5.0,15.0,60.0,0.0,5.0,2.0
1.8796,40.0,45.0,40.0,50.0,5.0,5.0,15.0,60.0,0.0,5.0,4.0
0.2928,40.0,45.0,60.0,60.0,5.0,5.0,15.0,40.0,0.0,5.0,2.0
1.0516,40.0,45.0,50.0,50.0,5.0,5.0,15.0,40.0,0.0,5.0,4.0
0.6174,40.0,45.0,40.0,40.0,5.0,5.0,15.0,50.0,0.0,5.0,2.0
1.7735,40.0,45.0,60.0,50.0,5.0,5.0,15.0,50.0,0.0,5.0,4.0
1.1819,40.0,45.0,50.0,60.0,5.0,5.0,15.0,50.0,0.0,5.0,4.0
1.6947,40.0,45.0,60.0,40.0,5.0,5.0,15.0,50.0,0.0,5.0,4.0
0.6174,40.0,45.0,40.0,60.0,5.0,5.0,15.0,50.0,0.0,5.0,2.0
1.0949,40.0,45.0,40.0,50.0,5.0,5.0,15.0,60.0,0.0,5.0,2.0
1.1892,40.0,45.0,50.0,40.0,5.0,5.0,15.0,50.0,0.0,5.0,4.0
1.0516,40.0,45.0,50.0,60.0,5.0,5.0,15.0,40.0,0.0,5.0,4.0
0.2960,40.0,45.0,40.0,60.0,5.0,5.0,15.0,40.0,0.0,5.0,2.0
0.2930,40.0,45.0,50.0,40.0,5.0,5.0,15.0,40.0,0.0,5.0,2.0
1.0890,40.0,45.0,60.0,60.0,5.0,5.0,15.0,40.0,0.0,5.0,4.0
0.8292,40.0,45.0,50.0,60.0,5.0,5.0,15.0,50.0,0.0,5.0,2.0
0.2972,40.0,45.0,40.0,50.0,5.0,5.0,15.0,40.0,0.0,5.0,2.0
0.6288,40.0,45.0,60.0,60.0,5.0,5.0,15.0,50.0,0.0,5.0,2.0
1.0914,40.0,45.0,60.0,50.0,5.0,5.0,15.0,40.0,0.0,5.0,4.0
1.6232,40.0,45.0,40.0,50.0,5.0,5.0,15.0,50.0,0.0,5.0,4.0
0.6174,40.0,45.0,50.0,50.0,5.0,5.0,15.0,50.0,0.0,5.0,2.0
0.2935,40.0,45.0,60.0,50.0,5.0,5.0,15.0,40.0,0.0,5.0,2.0
1.0516,40.0,45.0,40.0,60.0,5.0,5.0,15.0,40.0,0.0,5.0,4.0
1.8796,40.0,45.0,40.0,40.0,5.0,5.0,15.0,60.0,0.0,5.0,4.0
1.6232,40.0,45.0,40.0,60.0,5.0,5.0,15.0,50.0,0.0,5.0,4.0
0.6174,40.0,45.0,50.0,40.0,5.0,5.0,15.0,50.0,0.0,5.0,2.0
1.8819,40.0,45.0,60.0,50.0,5.0,5.0,15.0,60.0,0.0,5.0,4.0
1.2185,40.0,45.0,60.0,40.0,5.0,5.0,15.0,60.0,0.0,5.0,2.0
1.3471,40.0,45.0,50.0,40.0,5.0,5.0,15.0,60.0,0.0,5.0,4.0
0.9751,40.0,45.0,50.0,40.0,5.0,5.0,15.0,40.0,0.0,5.0,4.0
1.8668,40.0,45.0,60.0,60.0,5.0,5.0,15.0,50.0,0.0,5.0,4.0
0.6360,40.0,45.0,60.0,50.0,5.0,5.0,15.0,50.0,0.0,5.0,2.0
1.0516,40.0,45.0,40.0,50.0,5.0,5.0,15.0,40.0,0.0,5.0,4.0
0.6425,40.0,45.0,60.0,40.0,5.0,5.0,15.0,50.0,0.0,5.0,2.0
1.1308,40.0,45.0,60.0,60.0,5.0,5.0,15.0,60.0,0.0,5.0,2.0
1.6232,40.0,45.0,40.0,40.0,5.0,5.0,15.0,50.0,0.0,5.0,4.0
0.2924,40.0,45.0,50.0,50.0,5.0,5.0,15.0,40.0,0.0,5.0,2.0
1.1644,40.0,45.0,60.0,50.0,5.0,5.0,15.0,60.0,0.0,5.0,2.0
1.9052,40.0,45.0,60.0,60.0,5.0,5.0,15.0,60.0,0.0,5.0,4.0
1.0722,40.0,45.0,60.0,40.0,5.0,5.0,15.0,60.0,0.0,5.0,4.0
1.8796,40.0,45.0,40.0,60.0,5.0,5.0,15.0,60.0,0.0,5.0,4.0
1.0949,40.0,45.0,40.0,40.0,5.0,5.0,15.0,60.0,0.0,5.0,2.0
