min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.1525200116783792,15.0,40.0,10.0,5.0,3.0,40.0
0.14317261118860397,15.0,40.0,10.0,5.0,5.0,40.0
0.14390430454693645,15.0,40.0,20.0,5.0,3.0,40.0
0.13756938324737686,15.0,40.0,20.0,5.0,5.0,40.0
0.14897079588773965,15.0,50.0,10.0,5.0,3.0,40.0
0.13649376891437676,15.0,50.0,10.0,5.0,5.0,40.0
0.1406725362638734,15.0,50.0,20.0,5.0,3.0,40.0
0.13337559604414498,15.0,50.0,20.0,5.0,5.0,40.0
0.13610379467461148,15.0,60.0,10.0,5.0,3.0,40.0
0.12449455660156385,15.0,60.0,10.0,5.0,5.0,40.0
0.1310573151493849,15.0,60.0,20.0,5.0,3.0,40.0
0.12222979633352443,15.0,60.0,20.0,5.0,5.0,40.0
