min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.2999891912620897,30.0,40.0,10.0,5.0,3.0,40.0
0.2999891912620897,30.0,40.0,10.0,5.0,5.0,40.0
0.2999891912620897,30.0,40.0,20.0,5.0,3.0,40.0
0.2999891912620897,30.0,40.0,20.0,5.0,5.0,40.0
0.06761771514559599,30.0,50.0,10.0,5.0,3.0,40.0
0.10506676077914849,30.0,50.0,10.0,5.0,5.0,40.0
0.10107287303008727,30.0,50.0,20.0,5.0,3.0,40.0
0.10548186215873387,30.0,50.0,20.0,5.0,5.0,40.0
0.13250267639640959,30.0,60.0,10.0,5.0,3.0,40.0
0.12153170899516891,30.0,60.0,10.0,5.0,5.0,40.0
0.12712017305786213,30.0,60.0,20.0,5.0,3.0,40.0
0.11576407253024971,30.0,60.0,20.0,5.0,5.0,40.0
