min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
inf,45.0,40.0,40.0,5.0,5.0,40.0
inf,45.0,40.0,50.0,5.0,5.0,40.0
inf,45.0,40.0,60.0,5.0,5.0,40.0
1110456.3385115794,45.0,50.0,40.0,5.0,5.0,40.0
inf,45.0,50.0,50.0,5.0,5.0,40.0
inf,45.0,50.0,60.0,5.0,5.0,40.0
84672153885902.33,45.0,60.0,40.0,5.0,5.0,40.0
inf,45.0,60.0,50.0,5.0,5.0,40.0
inf,45.0,60.0,60.0,5.0,5.0,40.0
