min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.8276116779280122,15.0,0.0,40.0,5.0,2.0,40.0
0.019767539327487236,15.0,0.0,40.0,5.0,4.0,40.0
0.8591904618233637,15.0,0.0,50.0,5.0,2.0,40.0
0.015911705233869505,15.0,0.0,50.0,5.0,4.0,40.0
0.9030000707998825,15.0,0.0,60.0,5.0,2.0,40.0
0.6744224609679326,15.0,0.0,60.0,5.0,4.0,40.0
0.8821225311450541,15.0,10.0,40.0,5.0,2.0,40.0
0.09069871279247842,15.0,10.0,40.0,5.0,4.0,40.0
1.1258830645977713,15.0,10.0,50.0,5.0,2.0,40.0
0.8385886219785993,15.0,10.0,50.0,5.0,4.0,40.0
1.2251490754451249,15.0,10.0,60.0,5.0,2.0,40.0
0.9257078256152237,15.0,10.0,60.0,5.0,4.0,40.0
