min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.09479988394321848,15.0,0.0,40.0,5.0,2.0,40.0
0.23992898009354305,15.0,0.0,40.0,5.0,4.0,40.0
0.0915316516746783,15.0,0.0,50.0,5.0,2.0,40.0
0.2271979274250442,15.0,0.0,50.0,5.0,4.0,40.0
0.08915066913973602,15.0,0.0,60.0,5.0,2.0,40.0
0.08294480466687236,15.0,0.0,60.0,5.0,4.0,40.0
0.11543871761504478,15.0,10.0,40.0,5.0,2.0,40.0
0.13331482421805507,15.0,10.0,40.0,5.0,4.0,40.0
0.11153377039194601,15.0,10.0,50.0,5.0,2.0,40.0
0.09361006669386032,15.0,10.0,50.0,5.0,4.0,40.0
0.10283202898966166,15.0,10.0,60.0,5.0,2.0,40.0
0.10364253479741296,15.0,10.0,60.0,5.0,4.0,40.0
