min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.7321150861702035,15.0,40.0,10.0,5.0,3.0,40.0
1.0601389800039778,15.0,40.0,10.0,5.0,5.0,40.0
1.0109399708808104,15.0,40.0,20.0,5.0,3.0,40.0
1.1937591008317614,15.0,40.0,20.0,5.0,5.0,40.0
1.3138393596335227,15.0,50.0,10.0,5.0,3.0,40.0
1.522904259693275,15.0,50.0,10.0,5.0,5.0,40.0
1.5151155231997213,15.0,50.0,20.0,5.0,3.0,40.0
1.522904259693275,15.0,50.0,20.0,5.0,5.0,40.0
1.522904259693275,15.0,60.0,10.0,5.0,3.0,40.0
1.522904259693275,15.0,60.0,10.0,5.0,5.0,40.0
1.522904259693275,15.0,60.0,20.0,5.0,3.0,40.0
1.522904259693275,15.0,60.0,20.0,5.0,5.0,40.0
