min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.7951172960011373,15.0,40.0,10.0,5.0,3.0,40.0
1.1146078989462673,15.0,40.0,10.0,5.0,5.0,40.0
1.067218672009854,15.0,40.0,20.0,5.0,3.0,40.0
1.2440614745112573,15.0,40.0,20.0,5.0,5.0,40.0
1.3694593082644761,15.0,50.0,10.0,5.0,3.0,40.0
1.5064155680591733,15.0,50.0,10.0,5.0,5.0,40.0
1.5064155680591733,15.0,50.0,20.0,5.0,3.0,40.0
1.5064155680591733,15.0,50.0,20.0,5.0,5.0,40.0
1.5064155680591733,15.0,60.0,10.0,5.0,3.0,40.0
1.5064155680591733,15.0,60.0,10.0,5.0,5.0,40.0
1.5064155680591733,15.0,60.0,20.0,5.0,3.0,40.0
1.5064155680591733,15.0,60.0,20.0,5.0,5.0,40.0
