min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.18162851973430977,65.0,40.0,10.0,5.0,3.0,40.0
0.2022734335997586,65.0,40.0,10.0,5.0,5.0,40.0
0.27113123656343247,65.0,40.0,20.0,5.0,3.0,40.0
0.27105354536910664,65.0,40.0,20.0,5.0,5.0,40.0
0.18080880868819504,65.0,50.0,10.0,5.0,3.0,40.0
0.18075428421345482,65.0,50.0,10.0,5.0,5.0,40.0
0.2702707982259146,65.0,50.0,20.0,5.0,3.0,40.0
0.27025445818680216,65.0,50.0,20.0,5.0,5.0,40.0
0.1802344080175841,65.0,60.0,10.0,5.0,3.0,40.0
0.18015646050984058,65.0,60.0,10.0,5.0,5.0,40.0
0.2700006523406835,65.0,60.0,20.0,5.0,3.0,40.0
0.27000141472792694,65.0,60.0,20.0,5.0,5.0,40.0
