min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
2.2694201398743603,10.0,0.0,40.0,5.0,2.0,40.0
1.6115629734313515,10.0,0.0,40.0,5.0,4.0,40.0
2.2721636401729826,10.0,0.0,50.0,5.0,2.0,40.0
1.8623871676603108,10.0,0.0,50.0,5.0,4.0,40.0
2.2721636401729826,10.0,0.0,60.0,5.0,2.0,40.0
2.0551807451342254,10.0,0.0,60.0,5.0,4.0,40.0
2.5762914456704573,10.0,10.0,40.0,5.0,2.0,40.0
2.1118326220946195,10.0,10.0,40.0,5.0,4.0,40.0
2.712902673611576,10.0,10.0,50.0,5.0,2.0,40.0
2.302972182032425,10.0,10.0,50.0,5.0,4.0,40.0
2.712902673611576,10.0,10.0,60.0,5.0,2.0,40.0
2.4749668390704693,10.0,10.0,60.0,5.0,4.0,40.0
