min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.2017827934868237,30.0,40.0,10.0,5.0,3.0,40.0
0.2017827934868237,30.0,40.0,10.0,5.0,5.0,40.0
0.2017827934868237,30.0,40.0,20.0,5.0,3.0,40.0
0.2017827934868237,30.0,40.0,20.0,5.0,5.0,40.0
0.10136282889991849,30.0,50.0,10.0,5.0,3.0,40.0
0.11252396136628318,30.0,50.0,10.0,5.0,5.0,40.0
0.11146059877822515,30.0,50.0,20.0,5.0,3.0,40.0
0.11222627836946254,30.0,50.0,20.0,5.0,5.0,40.0
0.13685319579627217,30.0,60.0,10.0,5.0,3.0,40.0
0.12142225434213462,30.0,60.0,10.0,5.0,5.0,40.0
0.12837518084468819,30.0,60.0,20.0,5.0,3.0,40.0
0.12013953341823866,30.0,60.0,20.0,5.0,5.0,40.0
