min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.6555384339732774,15.0,40.0,10.0,5.0,3.0,40.0
0.9931630388072821,15.0,40.0,10.0,5.0,5.0,40.0
0.9420299083294592,15.0,40.0,20.0,5.0,3.0,40.0
1.1325399781115097,15.0,40.0,20.0,5.0,5.0,40.0
1.2474639819185032,15.0,50.0,10.0,5.0,3.0,40.0
1.5519355034703475,15.0,50.0,10.0,5.0,5.0,40.0
1.457340758406615,15.0,50.0,20.0,5.0,3.0,40.0
1.5519355034703475,15.0,50.0,20.0,5.0,5.0,40.0
1.5519355034703475,15.0,60.0,10.0,5.0,3.0,40.0
1.5519355034703475,15.0,60.0,10.0,5.0,5.0,40.0
1.5519355034703475,15.0,60.0,20.0,5.0,3.0,40.0
1.5519355034703475,15.0,60.0,20.0,5.0,5.0,40.0
