min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_Offset,Agent1_1_TA_Period,Agent1_1_TA_Times,Ego_Speed
1.156142904829672,65.0,0.0,40.0,-1.0,0.2,1.0,40.0
1.156142904829672,65.0,0.0,40.0,-1.0,0.2,2.0,40.0
1.156142904829672,65.0,0.0,40.0,-1.0,0.2,3.0,40.0
1.1463650956065095,65.0,0.0,40.0,-1.0,0.6,1.0,40.0
1.1463650956065095,65.0,0.0,40.0,-1.0,0.6,2.0,40.0
1.1463650956065095,65.0,0.0,40.0,-1.0,0.6,3.0,40.0
1.150409663338552,65.0,0.0,40.0,-1.0,1.0,1.0,40.0
1.150409663338552,65.0,0.0,40.0,-1.0,1.0,2.0,40.0
1.150409663338552,65.0,0.0,40.0,-1.0,1.0,3.0,40.0
1.164000247883925,65.0,0.0,40.0,-0.8,0.2,1.0,40.0
1.164000247883925,65.0,0.0,40.0,-0.8,0.2,2.0,40.0
1.164000247883925,65.0,0.0,40.0,-0.8,0.2,3.0,40.0
1.1506124545817398,65.0,0.0,40.0,-0.8,0.6,1.0,40.0
1.1506124545817398,65.0,0.0,40.0,-0.8,0.6,2.0,40.0
1.1506124545817398,65.0,0.0,40.0,-0.8,0.6,3.0,40.0
1.1530358873364088,65.0,0.0,40.0,-0.8,1.0,1.0,40.0
1.1530358873364088,65.0,0.0,40.0,-0.8,1.0,2.0,40.0
1.1530358873364088,65.0,0.0,40.0,-0.8,1.0,3.0,40.0
1.162253883480362,65.0,0.0,40.0,-0.6,0.2,1.0,40.0
1.162253883480362,65.0,0.0,40.0,-0.6,0.2,2.0,40.0
1.162253883480362,65.0,0.0,40.0,-0.6,0.2,3.0,40.0
1.1539922083035474,65.0,0.0,40.0,-0.6,0.6,1.0,40.0
1.1539922083035474,65.0,0.0,40.0,-0.6,0.6,2.0,40.0
1.1539922083035474,65.0,0.0,40.0,-0.6,0.6,3.0,40.0
1.1550896268541055,65.0,0.0,40.0,-0.6,1.0,1.0,40.0
1.1550896268541055,65.0,0.0,40.0,-0.6,1.0,2.0,40.0
1.1550896268541055,65.0,0.0,40.0,-0.6,1.0,3.0,40.0
1.1597307449692078,65.0,0.0,40.0,-0.4,0.2,1.0,40.0
1.1597307449692078,65.0,0.0,40.0,-0.4,0.2,2.0,40.0
1.1597307449692078,65.0,0.0,40.0,-0.4,0.2,3.0,40.0
1.1560765247673532,65.0,0.0,40.0,-0.4,0.6,1.0,40.0
1.1560765247673532,65.0,0.0,40.0,-0.4,0.6,2.0,40.0
1.1560765247673532,65.0,0.0,40.0,-0.4,0.6,3.0,40.0
1.156548618709485,65.0,0.0,40.0,-0.4,1.0,1.0,40.0
1.156548618709485,65.0,0.0,40.0,-0.4,1.0,2.0,40.0
1.156548618709485,65.0,0.0,40.0,-0.4,1.0,3.0,40.0
1.1581694236658533,65.0,0.0,40.0,-0.2,0.2,1.0,40.0
1.1581694236658533,65.0,0.0,40.0,-0.2,0.2,2.0,40.0
1.1581694236658533,65.0,0.0,40.0,-0.2,0.2,3.0,40.0
1.1572892418397351,65.0,0.0,40.0,-0.2,0.6,1.0,40.0
1.1572892418397351,65.0,0.0,40.0,-0.2,0.6,2.0,40.0
1.1572892418397351,65.0,0.0,40.0,-0.2,0.6,3.0,40.0
1.157393427217188,65.0,0.0,40.0,-0.2,1.0,1.0,40.0
1.157393427217188,65.0,0.0,40.0,-0.2,1.0,2.0,40.0
1.157393427217188,65.0,0.0,40.0,-0.2,1.0,3.0,40.0
1.1576166387922378,65.0,0.0,40.0,-0.0,0.2,1.0,40.0
1.1576166387922378,65.0,0.0,40.0,-0.0,0.2,2.0,40.0
1.1576166387922378,65.0,0.0,40.0,-0.0,0.2,3.0,40.0
1.1576166387922378,65.0,0.0,40.0,-0.0,0.6,1.0,40.0
1.1576166387922378,65.0,0.0,40.0,-0.0,0.6,2.0,40.0
1.1576166387922378,65.0,0.0,40.0,-0.0,0.6,3.0,40.0
1.1576166387922378,65.0,0.0,40.0,-0.0,1.0,1.0,40.0
1.1576166387922378,65.0,0.0,40.0,-0.0,1.0,2.0,40.0
1.1576166387922378,65.0,0.0,40.0,-0.0,1.0,3.0,40.0
1.1580651883760233,65.0,0.0,40.0,0.2,0.2,1.0,40.0
1.1580651883760233,65.0,0.0,40.0,0.2,0.2,2.0,40.0
1.1580651883760233,65.0,0.0,40.0,0.2,0.2,3.0,40.0
1.1570414842206767,65.0,0.0,40.0,0.2,0.6,1.0,40.0
1.1570414842206767,65.0,0.0,40.0,0.2,0.6,2.0,40.0
1.1570414842206767,65.0,0.0,40.0,0.2,0.6,3.0,40.0
1.1572060418788548,65.0,0.0,40.0,0.2,1.0,1.0,40.0
1.1572060418788548,65.0,0.0,40.0,0.2,1.0,2.0,40.0
1.1572060418788548,65.0,0.0,40.0,0.2,1.0,3.0,40.0
1.1595186730691218,65.0,0.0,40.0,0.4,0.2,1.0,40.0
1.1595186730691218,65.0,0.0,40.0,0.4,0.2,2.0,40.0
1.1595186730691218,65.0,0.0,40.0,0.4,0.2,3.0,40.0
1.1555783705694522,65.0,0.0,40.0,0.4,0.6,1.0,40.0
