min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_Offset,Agent1_1_TA_Period,Agent1_1_TA_Times,Ego_Speed
0.19507685867198618,65.0,40.0,0.0,-1.0,0.2,1.0,40.0
0.21442661558554346,65.0,40.0,0.0,-1.0,0.2,2.0,40.0
0.21442661558554346,65.0,40.0,0.0,-1.0,0.2,3.0,40.0
0.13601938534394192,65.0,40.0,0.0,-1.0,0.6,1.0,40.0
0.11819049863282378,65.0,40.0,0.0,-1.0,0.6,2.0,40.0
0.11819049863282378,65.0,40.0,0.0,-1.0,0.6,3.0,40.0
0.07343301083492795,65.0,40.0,0.0,-1.0,1.0,1.0,40.0
0.061912934617118665,65.0,40.0,0.0,-1.0,1.0,2.0,40.0
0.061912934617118665,65.0,40.0,0.0,-1.0,1.0,3.0,40.0
0.18346953996631804,65.0,40.0,0.0,-0.8,0.2,1.0,40.0
0.1989659766742842,65.0,40.0,0.0,-0.8,0.2,2.0,40.0
0.1989659766742842,65.0,40.0,0.0,-0.8,0.2,3.0,40.0
0.1362874149574913,65.0,40.0,0.0,-0.8,0.6,1.0,40.0
0.12199163759233322,65.0,40.0,0.0,-0.8,0.6,2.0,40.0
0.12199163759233322,65.0,40.0,0.0,-0.8,0.6,3.0,40.0
0.08593695979808891,65.0,40.0,0.0,-0.8,1.0,1.0,40.0
0.07655467379823902,65.0,40.0,0.0,-0.8,1.0,2.0,40.0
0.07655467379823902,65.0,40.0,0.0,-0.8,1.0,3.0,40.0
0.17187623326182797,65.0,40.0,0.0,-0.6,0.2,1.0,40.0
0.18352430287336774,65.0,40.0,0.0,-0.6,0.2,2.0,40.0
0.18352430287336774,65.0,40.0,0.0,-0.6,0.2,3.0,40.0
0.13655449068882852,65.0,40.0,0.0,-0.6,0.6,1.0,40.0
0.12579644585325458,65.0,40.0,0.0,-0.6,0.6,2.0,40.0
0.12579644585325458,65.0,40.0,0.0,-0.6,0.6,3.0,40.0
0.09863705707649759,65.0,40.0,0.0,-0.6,1.0,1.0,40.0
0.09150963493470363,65.0,40.0,0.0,-0.6,1.0,2.0,40.0
0.09150963493470363,65.0,40.0,0.0,-0.6,1.0,3.0,40.0
0.16030186759795226,65.0,40.0,0.0,-0.4,0.2,1.0,40.0
0.16810707578014836,65.0,40.0,0.0,-0.4,0.2,2.0,40.0
0.16810707578014836,65.0,40.0,0.0,-0.4,0.2,3.0,40.0
0.13682201687269727,65.0,40.0,0.0,-0.4,0.6,1.0,40.0
0.12960300253074947,65.0,40.0,0.0,-0.4,0.6,2.0,40.0
0.12960300253074947,65.0,40.0,0.0,-0.4,0.6,3.0,40.0
0.11146452077720295,65.0,40.0,0.0,-0.4,1.0,1.0,40.0
0.1066458607017697,65.0,40.0,0.0,-0.4,1.0,2.0,40.0
0.1066458607017697,65.0,40.0,0.0,-0.4,1.0,3.0,40.0
0.14874642472556782,65.0,40.0,0.0,-0.2,0.2,1.0,40.0
0.15271702809924892,65.0,40.0,0.0,-0.2,0.2,2.0,40.0
0.15271702809924892,65.0,40.0,0.0,-0.2,0.2,3.0,40.0
0.13704370437172672,65.0,40.0,0.0,-0.2,0.6,1.0,40.0
0.1334087153712894,65.0,40.0,0.0,-0.2,0.6,2.0,40.0
0.1334087153712894,65.0,40.0,0.0,-0.2,0.6,3.0,40.0
0.12438097750739043,65.0,40.0,0.0,-0.2,1.0,1.0,40.0
0.12189305694126018,65.0,40.0,0.0,-0.2,1.0,2.0,40.0
0.12189305694126018,65.0,40.0,0.0,-0.2,1.0,3.0,40.0
0.1372175828725114,65.0,40.0,0.0,-0.0,0.2,1.0,40.0
0.1372175828725114,65.0,40.0,0.0,-0.0,0.2,2.0,40.0
0.1372175828725114,65.0,40.0,0.0,-0.0,0.2,3.0,40.0
0.1372175828725114,65.0,40.0,0.0,-0.0,0.6,1.0,40.0
0.1372175828725114,65.0,40.0,0.0,-0.0,0.6,2.0,40.0
0.1372175828725114,65.0,40.0,0.0,-0.0,0.6,3.0,40.0
0.1372175828725114,65.0,40.0,0.0,-0.0,1.0,1.0,40.0
0.1372175828725114,65.0,40.0,0.0,-0.0,1.0,2.0,40.0
0.1372175828725114,65.0,40.0,0.0,-0.0,1.0,3.0,40.0
0.1257223424408313,65.0,40.0,0.0,0.2,0.2,1.0,40.0
0.12116814461886392,65.0,40.0,0.0,0.2,0.2,2.0,40.0
0.12116814461886392,65.0,40.0,0.0,0.2,0.2,3.0,40.0
0.13735069254962062,65.0,40.0,0.0,0.2,0.6,1.0,40.0
0.14067472719916604,65.0,40.0,0.0,0.2,0.6,2.0,40.0
0.14067472719916604,65.0,40.0,0.0,0.2,0.6,3.0,40.0
0.14993416474333812,65.0,40.0,0.0,0.2,1.0,1.0,40.0
0.15248439811003442,65.0,40.0,0.0,0.2,1.0,2.0,40.0
0.15248439811003442,65.0,40.0,0.0,0.2,1.0,3.0,40.0
0.11427285727648999,65.0,40.0,0.0,0.4,0.2,1.0,40.0
0.10515823480612976,65.0,40.0,0.0,0.4,0.2,2.0,40.0
0.10515823480612976,65.0,40.0,0.0,0.4,0.2,3.0,40.0
0.1374825652115442,65.0,40.0,0.0,0.4,0.6,1.0,40.0
0.14399207463137478,65.0,40.0,0.0,0.4,0.6,2.0,40.0
0.14399207463137478,65.0,40.0,0.0,0.4,0.6,3.0,40.0
0.1626892733878346,65.0,40.0,0.0,0.4,1.0,1.0,40.0
0.167646903019521,65.0,40.0,0.0,0.4,1.0,2.0,40.0
0.167646903019521,65.0,40.0,0.0,0.4,1.0,3.0,40.0
0.10287952867788155,65.0,40.0,0.0,0.6,0.2,1.0,40.0
0.08921930397942203,65.0,40.0,0.0,0.6,0.2,2.0,40.0
0.08921930397942203,65.0,40.0,0.0,0.6,0.2,3.0,40.0
0.13761731254896836,65.0,40.0,0.0,0.6,0.6,1.0,40.0
0.14730924831540548,65.0,40.0,0.0,0.6,0.6,2.0,40.0
0.14730924831540548,65.0,40.0,0.0,0.6,0.6,3.0,40.0
0.17547111407240304,65.0,40.0,0.0,0.6,1.0,1.0,40.0
0.18283997006071379,65.0,40.0,0.0,0.6,1.0,2.0,40.0
0.18283997006071379,65.0,40.0,0.0,0.6,1.0,3.0,40.0
0.09156657947270808,65.0,40.0,0.0,0.8,0.2,1.0,40.0
