min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_Offset,Agent1_1_TA_Period,Agent1_1_TA_Times,Ego_Speed
1.1547096652784086,15.0,0.0,40.0,-1.0,0.2,1.0,40.0
1.1547096652784086,15.0,0.0,40.0,-1.0,0.2,2.0,40.0
1.1547096652784086,15.0,0.0,40.0,-1.0,0.2,3.0,40.0
1.1456411149756265,15.0,0.0,40.0,-1.0,0.6,1.0,40.0
1.1456411149756265,15.0,0.0,40.0,-1.0,0.6,2.0,40.0
1.1456411149756265,15.0,0.0,40.0,-1.0,0.6,3.0,40.0
1.1486478937760205,15.0,0.0,40.0,-1.0,1.0,1.0,40.0
1.1486478937760205,15.0,0.0,40.0,-1.0,1.0,2.0,40.0
1.1486478937760205,15.0,0.0,40.0,-1.0,1.0,3.0,40.0
1.1627660312519046,15.0,0.0,40.0,-0.8,0.2,1.0,40.0
1.1627660312519046,15.0,0.0,40.0,-0.8,0.2,2.0,40.0
1.1627660312519046,15.0,0.0,40.0,-0.8,0.2,3.0,40.0
1.149350147667488,15.0,0.0,40.0,-0.8,0.6,1.0,40.0
1.149350147667488,15.0,0.0,40.0,-0.8,0.6,2.0,40.0
1.149350147667488,15.0,0.0,40.0,-0.8,0.6,3.0,40.0
1.1513287024343408,15.0,0.0,40.0,-0.8,1.0,1.0,40.0
1.1513287024343408,15.0,0.0,40.0,-0.8,1.0,2.0,40.0
1.1513287024343408,15.0,0.0,40.0,-0.8,1.0,3.0,40.0
1.1608809456474776,15.0,0.0,40.0,-0.6,0.2,1.0,40.0
1.1608809456474776,15.0,0.0,40.0,-0.6,0.2,2.0,40.0
1.1608809456474776,15.0,0.0,40.0,-0.6,0.2,3.0,40.0
1.152311259689043,15.0,0.0,40.0,-0.6,0.6,1.0,40.0
1.152311259689043,15.0,0.0,40.0,-0.6,0.6,2.0,40.0
1.152311259689043,15.0,0.0,40.0,-0.6,0.6,3.0,40.0
1.1534441954955768,15.0,0.0,40.0,-0.6,1.0,1.0,40.0
1.1534441954955768,15.0,0.0,40.0,-0.6,1.0,2.0,40.0
1.1534441954955768,15.0,0.0,40.0,-0.6,1.0,3.0,40.0
1.1583067945343932,15.0,0.0,40.0,-0.4,0.2,1.0,40.0
1.1583067945343932,15.0,0.0,40.0,-0.4,0.2,2.0,40.0
1.1583067945343932,15.0,0.0,40.0,-0.4,0.2,3.0,40.0
1.15446129039767,15.0,0.0,40.0,-0.4,0.6,1.0,40.0
1.15446129039767,15.0,0.0,40.0,-0.4,0.6,2.0,40.0
1.15446129039767,15.0,0.0,40.0,-0.4,0.6,3.0,40.0
1.1549648034867366,15.0,0.0,40.0,-0.4,1.0,1.0,40.0
1.1549648034867366,15.0,0.0,40.0,-0.4,1.0,2.0,40.0
1.1549648034867366,15.0,0.0,40.0,-0.4,1.0,3.0,40.0
1.1567338182147693,15.0,0.0,40.0,-0.2,0.2,1.0,40.0
1.1567338182147693,15.0,0.0,40.0,-0.2,0.2,2.0,40.0
1.1567338182147693,15.0,0.0,40.0,-0.2,0.2,3.0,40.0
1.1557552757229175,15.0,0.0,40.0,-0.2,0.6,1.0,40.0
1.1557552757229175,15.0,0.0,40.0,-0.2,0.6,2.0,40.0
1.1557552757229175,15.0,0.0,40.0,-0.2,0.6,3.0,40.0
