min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_Offset,Agent1_1_TA_Period,Agent1_1_TA_Times,Ego_Speed
0.53800590001462,15.0,40.0,10.0,-1.0,0.2,1.0,40.0
0.43254532801561474,15.0,40.0,10.0,-1.0,0.2,2.0,40.0
0.43254532801561474,15.0,40.0,10.0,-1.0,0.2,3.0,40.0
0.6557465214517414,15.0,40.0,10.0,-1.0,0.6,1.0,40.0
0.6557293485167736,15.0,40.0,10.0,-1.0,0.6,2.0,40.0
0.6557293485167736,15.0,40.0,10.0,-1.0,0.6,3.0,40.0
0.5870631841281309,15.0,40.0,10.0,-1.0,1.0,1.0,40.0
0.5870631841281309,15.0,40.0,10.0,-1.0,1.0,2.0,40.0
0.5870631841281309,15.0,40.0,10.0,-1.0,1.0,3.0,40.0
0.5380113515882945,15.0,40.0,10.0,-0.8,0.2,1.0,40.0
0.4556397172967605,15.0,40.0,10.0,-0.8,0.2,2.0,40.0
0.4556397172967605,15.0,40.0,10.0,-0.8,0.2,3.0,40.0
0.6325272642644048,15.0,40.0,10.0,-0.8,0.6,1.0,40.0
0.6325140021817351,15.0,40.0,10.0,-0.8,0.6,2.0,40.0
0.6325140021817351,15.0,40.0,10.0,-0.8,0.6,3.0,40.0
0.5794114787846257,15.0,40.0,10.0,-0.8,1.0,1.0,40.0
0.5794114787846257,15.0,40.0,10.0,-0.8,1.0,2.0,40.0
0.5794114787846257,15.0,40.0,10.0,-0.8,1.0,3.0,40.0
0.5380241145978244,15.0,40.0,10.0,-0.6,0.2,1.0,40.0
0.47804717427550864,15.0,40.0,10.0,-0.6,0.2,2.0,40.0
0.47804717427550864,15.0,40.0,10.0,-0.6,0.2,3.0,40.0
0.6092289644971912,15.0,40.0,10.0,-0.6,0.6,1.0,40.0
0.6092185093287471,15.0,40.0,10.0,-0.6,0.6,2.0,40.0
0.6092185093287471,15.0,40.0,10.0,-0.6,0.6,3.0,40.0
0.5709085540138744,15.0,40.0,10.0,-0.6,1.0,1.0,40.0
0.5709085540138744,15.0,40.0,10.0,-0.6,1.0,2.0,40.0
0.5709085540138744,15.0,40.0,10.0,-0.6,1.0,3.0,40.0
0.5380371407835561,15.0,40.0,10.0,-0.4,0.2,1.0,40.0
0.4995664224630602,15.0,40.0,10.0,-0.4,0.2,2.0,40.0
0.4995664224630602,15.0,40.0,10.0,-0.4,0.2,3.0,40.0
0.5856433868832681,15.0,40.0,10.0,-0.4,0.6,1.0,40.0
0.5856431882893587,15.0,40.0,10.0,-0.4,0.6,2.0,40.0
0.5856431882893587,15.0,40.0,10.0,-0.4,0.6,3.0,40.0
0.5606792547779162,15.0,40.0,10.0,-0.4,1.0,1.0,40.0
0.5606792547779162,15.0,40.0,10.0,-0.4,1.0,2.0,40.0
0.5606792547779162,15.0,40.0,10.0,-0.4,1.0,3.0,40.0
0.5380430504632513,15.0,40.0,10.0,-0.2,0.2,1.0,40.0
0.519762441219702,15.0,40.0,10.0,-0.2,0.2,2.0,40.0
0.519762441219702,15.0,40.0,10.0,-0.2,0.2,3.0,40.0
0.5618633261644163,15.0,40.0,10.0,-0.2,0.6,1.0,40.0
0.5618633052743134,15.0,40.0,10.0,-0.2,0.6,2.0,40.0
0.5618633052743134,15.0,40.0,10.0,-0.2,0.6,3.0,40.0
0.5497335846089417,15.0,40.0,10.0,-0.2,1.0,1.0,40.0
0.5497335846089417,15.0,40.0,10.0,-0.2,1.0,2.0,40.0
0.5497335846089417,15.0,40.0,10.0,-0.2,1.0,3.0,40.0
0.5380563815567146,15.0,40.0,10.0,-0.0,0.2,1.0,40.0
0.5380563815567146,15.0,40.0,10.0,-0.0,0.2,2.0,40.0
0.5380563815567146,15.0,40.0,10.0,-0.0,0.2,3.0,40.0
0.5380563815567146,15.0,40.0,10.0,-0.0,0.6,1.0,40.0
0.5380563815567146,15.0,40.0,10.0,-0.0,0.6,2.0,40.0
0.5380563815567146,15.0,40.0,10.0,-0.0,0.6,3.0,40.0
0.5380563815567146,15.0,40.0,10.0,-0.0,1.0,1.0,40.0
0.5380563815567146,15.0,40.0,10.0,-0.0,1.0,2.0,40.0
0.5380563815567146,15.0,40.0,10.0,-0.0,1.0,3.0,40.0
0.5380698648494776,15.0,40.0,10.0,0.2,0.2,1.0,40.0
0.55264639657152,15.0,40.0,10.0,0.2,0.2,2.0,40.0
0.55264639657152,15.0,40.0,10.0,0.2,0.2,3.0,40.0
0.5142259847782281,15.0,40.0,10.0,0.2,0.6,1.0,40.0
0.5142258677233849,15.0,40.0,10.0,0.2,0.6,2.0,40.0
0.5142258677233849,15.0,40.0,10.0,0.2,0.6,3.0,40.0
0.5255961597575749,15.0,40.0,10.0,0.2,1.0,1.0,40.0
0.5255961597575749,15.0,40.0,10.0,0.2,1.0,2.0,40.0
0.5255961597575749,15.0,40.0,10.0,0.2,1.0,3.0,40.0
0.5380836141765225,15.0,40.0,10.0,0.4,0.2,1.0,40.0
0.5633950340220204,15.0,40.0,10.0,0.4,0.2,2.0,40.0
0.5633950340220204,15.0,40.0,10.0,0.4,0.2,3.0,40.0
0.4903828800742718,15.0,40.0,10.0,0.4,0.6,1.0,40.0
0.4903825270737289,15.0,40.0,10.0,0.4,0.6,2.0,40.0
0.4903825270737289,15.0,40.0,10.0,0.4,0.6,3.0,40.0
0.5116753065832944,15.0,40.0,10.0,0.4,1.0,1.0,40.0
0.5116753065832944,15.0,40.0,10.0,0.4,1.0,2.0,40.0
0.5116753065832944,15.0,40.0,10.0,0.4,1.0,3.0,40.0
0.538090249855921,15.0,40.0,10.0,0.6,0.2,1.0,40.0
0.5687492402982469,15.0,40.0,10.0,0.6,0.2,2.0,40.0
0.5687492402982469,15.0,40.0,10.0,0.6,0.2,3.0,40.0
0.4665160547881701,15.0,40.0,10.0,0.6,0.6,1.0,40.0
0.4665153678058191,15.0,40.0,10.0,0.6,0.6,2.0,40.0
0.4665153678058191,15.0,40.0,10.0,0.6,0.6,3.0,40.0
0.49724078630575685,15.0,40.0,10.0,0.6,1.0,1.0,40.0
0.49724078630575685,15.0,40.0,10.0,0.6,1.0,2.0,40.0
0.49724078630575685,15.0,40.0,10.0,0.6,1.0,3.0,40.0
0.5381043059480094,15.0,40.0,10.0,0.8,0.2,1.0,40.0
0.5697209256511634,15.0,40.0,10.0,0.8,0.2,2.0,40.0
0.5697209256511634,15.0,40.0,10.0,0.8,0.2,3.0,40.0
0.44263633458881785,15.0,40.0,10.0,0.8,0.6,1.0,40.0
0.44263523292553963,15.0,40.0,10.0,0.8,0.6,2.0,40.0
0.44263523292553963,15.0,40.0,10.0,0.8,0.6,3.0,40.0
0.48238768583333214,15.0,40.0,10.0,0.8,1.0,1.0,40.0
0.48238768583333214,15.0,40.0,10.0,0.8,1.0,2.0,40.0
0.48238768583333214,15.0,40.0,10.0,0.8,1.0,3.0,40.0
0.5381185151621839,15.0,40.0,10.0,1.0,0.2,1.0,40.0
0.5678841915838446,15.0,40.0,10.0,1.0,0.2,2.0,40.0
0.5678841915838446,15.0,40.0,10.0,1.0,0.2,3.0,40.0
0.41874730454749104,15.0,40.0,10.0,1.0,0.6,1.0,40.0
0.41874572855157854,15.0,40.0,10.0,1.0,0.6,2.0,40.0
0.41874572855157854,15.0,40.0,10.0,1.0,0.6,3.0,40.0
0.4672118896764009,15.0,40.0,10.0,1.0,1.0,1.0,40.0
0.4672118896764009,15.0,40.0,10.0,1.0,1.0,2.0,40.0
0.4672118896764009,15.0,40.0,10.0,1.0,1.0,3.0,40.0
0.6056834384071472,15.0,40.0,10.0,-1.0,0.2,1.0,40.0
0.7360973146538333,15.0,40.0,10.0,-1.0,0.2,2.0,40.0
0.7360973146538333,15.0,40.0,10.0,-1.0,0.2,3.0,40.0
0.6255536713765317,15.0,40.0,10.0,-1.0,0.6,1.0,40.0
0.5873261673855731,15.0,40.0,10.0,-1.0,0.6,2.0,40.0
0.5873261673855731,15.0,40.0,10.0,-1.0,0.6,3.0,40.0
0.735507614029981,15.0,40.0,10.0,-1.0,1.0,1.0,40.0
0.735507614029981,15.0,40.0,10.0,-1.0,1.0,2.0,40.0
0.735507614029981,15.0,40.0,10.0,-1.0,1.0,3.0,40.0
0.6056552537866028,15.0,40.0,10.0,-0.8,0.2,1.0,40.0
0.7099419168740166,15.0,40.0,10.0,-0.8,0.2,2.0,40.0
0.7099419168740166,15.0,40.0,10.0,-0.8,0.2,3.0,40.0
0.6230196778529318,15.0,40.0,10.0,-0.8,0.6,1.0,40.0
