min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.8748919213725812,10.0,40.0,10.0,5.0,3.0,40.0
1.8492924586646204,10.0,40.0,10.0,5.0,5.0,40.0
1.8545083169788814,10.0,40.0,20.0,5.0,3.0,40.0
1.8340251713661544,10.0,40.0,20.0,5.0,5.0,40.0
1.7065596456199437,10.0,50.0,10.0,5.0,3.0,40.0
1.7474996917584178,10.0,50.0,10.0,5.0,5.0,40.0
1.7512138051476018,10.0,50.0,20.0,5.0,3.0,40.0
1.7438025471918623,10.0,50.0,20.0,5.0,5.0,40.0
1.6388235285107284,10.0,60.0,10.0,5.0,3.0,40.0
1.6388235285107284,10.0,60.0,10.0,5.0,5.0,40.0
1.6388235285107284,10.0,60.0,20.0,5.0,3.0,40.0
1.6388235285107284,10.0,60.0,20.0,5.0,5.0,40.0
