min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
inf,35.0,40.0,40.0,5.0,5.0,40.0
inf,35.0,40.0,50.0,5.0,5.0,40.0
inf,35.0,40.0,60.0,5.0,5.0,40.0
1699.661715248274,35.0,50.0,40.0,5.0,5.0,40.0
inf,35.0,50.0,50.0,5.0,5.0,40.0
inf,35.0,50.0,60.0,5.0,5.0,40.0
2534.5871868475588,35.0,60.0,40.0,5.0,5.0,40.0
inf,35.0,60.0,50.0,5.0,5.0,40.0
inf,35.0,60.0,60.0,5.0,5.0,40.0
