min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.39413395632195086,10.0,0.0,40.0,5.0,2.0,40.0
0.21695471544378966,10.0,0.0,40.0,5.0,4.0,40.0
0.5769300921188162,10.0,0.0,50.0,5.0,2.0,40.0
0.12396002064054051,10.0,0.0,50.0,5.0,4.0,40.0
0.6397648477318731,10.0,0.0,60.0,5.0,2.0,40.0
0.38797413356194616,10.0,0.0,60.0,5.0,4.0,40.0
0.6420981395606532,10.0,10.0,40.0,5.0,2.0,40.0
0.13406539202088558,10.0,10.0,40.0,5.0,4.0,40.0
0.9437159562982873,10.0,10.0,50.0,5.0,2.0,40.0
0.4319368008515529,10.0,10.0,50.0,5.0,4.0,40.0
1.0289190959870063,10.0,10.0,60.0,5.0,2.0,40.0
0.667221855055931,10.0,10.0,60.0,5.0,4.0,40.0
