min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.9359163876559815,15.0,40.0,10.0,5.0,3.0,40.0
1.2877711001814833,15.0,40.0,10.0,5.0,5.0,40.0
1.2444030324201254,15.0,40.0,20.0,5.0,3.0,40.0
1.3792426366314332,15.0,40.0,20.0,5.0,5.0,40.0
1.4511887361691749,15.0,50.0,10.0,5.0,3.0,40.0
1.500003950486716,15.0,50.0,10.0,5.0,5.0,40.0
1.500003950486716,15.0,50.0,20.0,5.0,3.0,40.0
1.500003950486716,15.0,50.0,20.0,5.0,5.0,40.0
1.500003950486716,15.0,60.0,10.0,5.0,3.0,40.0
1.500003950486716,15.0,60.0,10.0,5.0,5.0,40.0
1.500003950486716,15.0,60.0,20.0,5.0,3.0,40.0
1.500003950486716,15.0,60.0,20.0,5.0,5.0,40.0
