min_ttc,Ego_Speed,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Agent2_S,Agent2_Speed,Agent2_1_SA_EndSpeed,Agent2_1_TA_DynamicDuration,Agent2_1_SA_DynamicDuration
1.6636,40.0,10.0,40.0,0.0,5.0,0.5,10.0,40.0,0.0,5.0,0.5
0.2357,40.0,10.0,60.0,0.0,5.0,0.5,10.0,40.0,0.0,5.0,0.5
0.2139,40.0,10.0,60.0,0.0,5.0,0.5,10.0,50.0,0.0,5.0,0.5
0.2139,40.0,10.0,60.0,0.0,5.0,0.5,10.0,60.0,0.0,5.0,0.5
0.2858,40.0,10.0,40.0,0.0,5.0,0.5,10.0,60.0,0.0,5.0,0.5
0.2949,40.0,10.0,50.0,0.0,5.0,0.5,10.0,50.0,0.0,5.0,0.5
0.2858,40.0,10.0,40.0,0.0,5.0,0.5,10.0,50.0,0.0,5.0,0.5
0.2949,40.0,10.0,50.0,0.0,5.0,0.5,10.0,60.0,0.0,5.0,0.5
0.8349,40.0,10.0,50.0,0.0,5.0,0.5,10.0,40.0,0.0,5.0,0.5
1.6636,40.0,10.0,40.0,0.0,5.0,0.5,10.0,40.0,0.0,5.0,0.5
0.2357,40.0,10.0,60.0,0.0,5.0,0.5,10.0,40.0,0.0,5.0,0.5
0.2139,40.0,10.0,60.0,0.0,5.0,0.5,10.0,50.0,0.0,5.0,0.5
0.2139,40.0,10.0,60.0,0.0,5.0,0.5,10.0,60.0,0.0,5.0,0.5
0.2858,40.0,10.0,40.0,0.0,5.0,0.5,10.0,60.0,0.0,5.0,0.5
0.2949,40.0,10.0,50.0,0.0,5.0,0.5,10.0,50.0,0.0,5.0,0.5
0.2858,40.0,10.0,40.0,0.0,5.0,0.5,10.0,50.0,0.0,5.0,0.5
0.2949,40.0,10.0,50.0,0.0,5.0,0.5,10.0,60.0,0.0,5.0,0.5
0.8349,40.0,10.0,50.0,0.0,5.0,0.5,10.0,40.0,0.0,5.0,0.5
1.6636,40.0,10.0,40.0,0.0,5.0,0.5,10.0,40.0,0.0,5.0,0.5
0.2357,40.0,10.0,60.0,0.0,5.0,0.5,10.0,40.0,0.0,5.0,0.5
0.2139,40.0,10.0,60.0,0.0,5.0,0.5,10.0,50.0,0.0,5.0,0.5
0.2139,40.0,10.0,60.0,0.0,5.0,0.5,10.0,60.0,0.0,5.0,0.5
0.2858,40.0,10.0,40.0,0.0,5.0,0.5,10.0,60.0,0.0,5.0,0.5
0.2949,40.0,10.0,50.0,0.0,5.0,0.5,10.0,50.0,0.0,5.0,0.5
0.2858,40.0,10.0,40.0,0.0,5.0,0.5,10.0,50.0,0.0,5.0,0.5
0.2949,40.0,10.0,50.0,0.0,5.0,0.5,10.0,60.0,0.0,5.0,0.5
0.8349,40.0,10.0,50.0,0.0,5.0,0.5,10.0,40.0,0.0,5.0,0.5
