min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_Offset,Agent1_1_TA_Period,Agent1_1_TA_Times,Ego_Speed
0.2200413319388878,65.0,40.0,0.0,-1.0,0.2,1.0,40.0
0.21661228712752023,65.0,40.0,0.0,-1.0,0.2,2.0,40.0
0.21645565639185277,65.0,40.0,0.0,-1.0,0.2,3.0,40.0
0.11494312719677899,65.0,40.0,0.0,-1.0,0.6,1.0,40.0
0.08255149751211775,65.0,40.0,0.0,-1.0,0.6,2.0,40.0
0.08255149751211775,65.0,40.0,0.0,-1.0,0.6,3.0,40.0
0.06287374043075014,65.0,40.0,0.0,-1.0,1.0,1.0,40.0
0.04570981491361001,65.0,40.0,0.0,-1.0,1.0,2.0,40.0
0.04570981491361001,65.0,40.0,0.0,-1.0,1.0,3.0,40.0
0.2030363683316182,65.0,40.0,0.0,-0.8,0.2,1.0,40.0
0.20026618828930673,65.0,40.0,0.0,-0.8,0.2,2.0,40.0
0.20014008690116505,65.0,40.0,0.0,-0.8,0.2,3.0,40.0
0.11895704225429816,65.0,40.0,0.0,-0.8,0.6,1.0,40.0
0.09304585263422567,65.0,40.0,0.0,-0.8,0.6,2.0,40.0
0.09304585263422567,65.0,40.0,0.0,-0.8,0.6,3.0,40.0
0.07730417580330817,65.0,40.0,0.0,-0.8,1.0,1.0,40.0
0.0635773054100212,65.0,40.0,0.0,-0.8,1.0,2.0,40.0
0.0635773054100212,65.0,40.0,0.0,-0.8,1.0,3.0,40.0
0.1860300120879631,65.0,40.0,0.0,-0.6,0.2,1.0,40.0
0.18393152028772966,65.0,40.0,0.0,-0.6,0.2,2.0,40.0
0.18383842788020238,65.0,40.0,0.0,-0.6,0.2,3.0,40.0
0.12297157647835237,65.0,40.0,0.0,-0.6,0.6,1.0,40.0
0.10353976429312713,65.0,40.0,0.0,-0.6,0.6,2.0,40.0
0.10353976429312713,65.0,40.0,0.0,-0.6,0.6,3.0,40.0
0.09173398972896456,65.0,40.0,0.0,-0.6,1.0,1.0,40.0
0.08144073093870734,65.0,40.0,0.0,-0.6,1.0,2.0,40.0
0.08144073093870734,65.0,40.0,0.0,-0.6,1.0,3.0,40.0
0.16902548411619206,65.0,40.0,0.0,-0.4,0.2,1.0,40.0
0.1676102865807352,65.0,40.0,0.0,-0.4,0.2,2.0,40.0
0.1675486350985413,65.0,40.0,0.0,-0.4,0.2,3.0,40.0
0.12698609381927317,65.0,40.0,0.0,-0.4,0.6,1.0,40.0
0.11403307926537525,65.0,40.0,0.0,-0.4,0.6,2.0,40.0
0.11403307926537525,65.0,40.0,0.0,-0.4,0.6,3.0,40.0
0.10616127079029256,65.0,40.0,0.0,-0.4,1.0,1.0,40.0
0.09930282410436886,65.0,40.0,0.0,-0.4,1.0,2.0,40.0
0.09930282410436886,65.0,40.0,0.0,-0.4,1.0,3.0,40.0
0.1520212867100171,65.0,40.0,0.0,-0.2,0.2,1.0,40.0
0.15130426518637294,65.0,40.0,0.0,-0.2,0.2,2.0,40.0
0.15127373895612625,65.0,40.0,0.0,-0.2,0.2,3.0,40.0
0.13100240034887042,65.0,40.0,0.0,-0.2,0.6,1.0,40.0
0.12452569603818632,65.0,40.0,0.0,-0.2,0.6,2.0,40.0
