min_ttc,Ego_Speed,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Agent2_S,Agent2_Speed,Agent2_1_SA_EndSpeed,Agent2_1_TA_DynamicDuration,Agent2_1_SA_DynamicDuration
0.3675,40.0,10.0,0.0,50.0,5.0,2.0,15.0,40.0,0.0,5.0,0.5
0.6208,40.0,10.0,0.0,50.0,5.0,4.0,15.0,60.0,0.0,5.0,0.5
0.5065,40.0,10.0,0.0,40.0,5.0,2.0,15.0,50.0,0.0,5.0,0.5
0.5778,40.0,10.0,0.0,60.0,5.0,4.0,15.0,50.0,0.0,5.0,0.5
0.1106,40.0,10.0,0.0,40.0,5.0,4.0,15.0,60.0,0.0,5.0,0.5
0.5258,40.0,10.0,0.0,40.0,5.0,2.0,15.0,60.0,0.0,5.0,0.5
0.7712,40.0,10.0,10.0,60.0,5.0,4.0,15.0,50.0,0.0,5.0,0.5
0.7891,40.0,10.0,10.0,60.0,5.0,4.0,15.0,60.0,0.0,5.0,0.5
0.5596,40.0,10.0,10.0,50.0,5.0,4.0,15.0,60.0,0.0,5.0,0.5
0.6038,40.0,10.0,0.0,50.0,5.0,4.0,15.0,50.0,0.0,5.0,0.5
0.7513,40.0,10.0,0.0,60.0,5.0,2.0,15.0,50.0,0.0,5.0,0.5
0.3650,40.0,10.0,0.0,60.0,5.0,2.0,15.0,40.0,0.0,5.0,0.5
0.6852,40.0,10.0,0.0,50.0,5.0,2.0,15.0,50.0,0.0,5.0,0.5
0.3968,40.0,10.0,10.0,40.0,5.0,4.0,15.0,40.0,0.0,5.0,0.5
0.3613,40.0,10.0,10.0,40.0,5.0,2.0,15.0,40.0,0.0,5.0,0.5
0.3825,40.0,10.0,0.0,60.0,5.0,4.0,15.0,40.0,0.0,5.0,0.5
0.5393,40.0,10.0,10.0,50.0,5.0,4.0,15.0,50.0,0.0,5.0,0.5
1.1006,40.0,10.0,10.0,50.0,5.0,2.0,15.0,60.0,0.0,5.0,0.5
0.1169,40.0,10.0,0.0,40.0,5.0,4.0,15.0,40.0,0.0,5.0,0.5
0.3599,40.0,10.0,10.0,60.0,5.0,2.0,15.0,40.0,0.0,5.0,0.5
0.7055,40.0,10.0,0.0,50.0,5.0,2.0,15.0,60.0,0.0,5.0,0.5
0.7727,40.0,10.0,0.0,60.0,5.0,2.0,15.0,60.0,0.0,5.0,0.5
0.5999,40.0,10.0,10.0,40.0,5.0,4.0,15.0,60.0,0.0,5.0,0.5
0.8987,40.0,10.0,10.0,50.0,5.0,2.0,15.0,50.0,0.0,5.0,0.5
