min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_Offset,Agent1_1_TA_Period,Agent1_1_TA_Times,Ego_Speed
1.1969969263331899,65.0,0.0,40.0,-1.0,0.2,1.0,40.0
1.1969969263331899,65.0,0.0,40.0,-1.0,0.2,2.0,40.0
1.1969969263331899,65.0,0.0,40.0,-1.0,0.2,3.0,40.0
1.2019484964024125,65.0,0.0,40.0,-1.0,0.6,1.0,40.0
1.2019484964024125,65.0,0.0,40.0,-1.0,0.6,2.0,40.0
1.2019484964024125,65.0,0.0,40.0,-1.0,0.6,3.0,40.0
1.2042954835321589,65.0,0.0,40.0,-1.0,1.0,1.0,40.0
1.2042954835321589,65.0,0.0,40.0,-1.0,1.0,2.0,40.0
1.2042954835321589,65.0,0.0,40.0,-1.0,1.0,3.0,40.0
1.2093276749046236,65.0,0.0,40.0,-0.8,0.2,1.0,40.0
1.2093276749046236,65.0,0.0,40.0,-0.8,0.2,2.0,40.0
1.2093276749046236,65.0,0.0,40.0,-0.8,0.2,3.0,40.0
1.2048798388252622,65.0,0.0,40.0,-0.8,0.6,1.0,40.0
1.2048798388252622,65.0,0.0,40.0,-0.8,0.6,2.0,40.0
1.2048798388252622,65.0,0.0,40.0,-0.8,0.6,3.0,40.0
1.2051234997030769,65.0,0.0,40.0,-0.8,1.0,1.0,40.0
1.2051234997030769,65.0,0.0,40.0,-0.8,1.0,2.0,40.0
1.2051234997030769,65.0,0.0,40.0,-0.8,1.0,3.0,40.0
1.2159084912484368,65.0,0.0,40.0,-0.6,0.2,1.0,40.0
1.2159084912484368,65.0,0.0,40.0,-0.6,0.2,2.0,40.0
1.2159084912484368,65.0,0.0,40.0,-0.6,0.2,3.0,40.0
1.206245292275317,65.0,0.0,40.0,-0.6,0.6,1.0,40.0
1.206245292275317,65.0,0.0,40.0,-0.6,0.6,2.0,40.0
1.206245292275317,65.0,0.0,40.0,-0.6,0.6,3.0,40.0
1.2052980775070883,65.0,0.0,40.0,-0.6,1.0,1.0,40.0
1.2052980775070883,65.0,0.0,40.0,-0.6,1.0,2.0,40.0
1.2052980775070883,65.0,0.0,40.0,-0.6,1.0,3.0,40.0
1.2143232718440071,65.0,0.0,40.0,-0.4,0.2,1.0,40.0
1.2143232718440071,65.0,0.0,40.0,-0.4,0.2,2.0,40.0
1.2143232718440071,65.0,0.0,40.0,-0.4,0.2,3.0,40.0
1.2060138674608718,65.0,0.0,40.0,-0.4,0.6,1.0,40.0
1.2060138674608718,65.0,0.0,40.0,-0.4,0.6,2.0,40.0
1.2060138674608718,65.0,0.0,40.0,-0.4,0.6,3.0,40.0
1.2045349360315891,65.0,0.0,40.0,-0.4,1.0,1.0,40.0
1.2045349360315891,65.0,0.0,40.0,-0.4,1.0,2.0,40.0
1.2045349360315891,65.0,0.0,40.0,-0.4,1.0,3.0,40.0
1.2084289644524766,65.0,0.0,40.0,-0.2,0.2,1.0,40.0
1.2084289644524766,65.0,0.0,40.0,-0.2,0.2,2.0,40.0
1.2084289644524766,65.0,0.0,40.0,-0.2,0.2,3.0,40.0
1.2040256522024793,65.0,0.0,40.0,-0.2,0.6,1.0,40.0
1.2040256522024793,65.0,0.0,40.0,-0.2,0.6,2.0,40.0
1.2040256522024793,65.0,0.0,40.0,-0.2,0.6,3.0,40.0
