min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.4223334912123098,30.0,40.0,10.0,5.0,3.0,40.0
0.4223334912123098,30.0,40.0,10.0,5.0,5.0,40.0
0.4223334912123098,30.0,40.0,20.0,5.0,3.0,40.0
0.4223334912123098,30.0,40.0,20.0,5.0,5.0,40.0
0.09350652645392608,30.0,50.0,10.0,5.0,3.0,40.0
0.4223334912123098,30.0,50.0,10.0,5.0,5.0,40.0
0.06204575003177733,30.0,50.0,20.0,5.0,3.0,40.0
0.0011792243846385638,30.0,50.0,20.0,5.0,5.0,40.0
0.023171777843033616,30.0,60.0,10.0,5.0,3.0,40.0
0.4223334912123098,30.0,60.0,10.0,5.0,5.0,40.0
0.0012166406625692915,30.0,60.0,20.0,5.0,3.0,40.0
0.4223334912123098,30.0,60.0,20.0,5.0,5.0,40.0
