min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
inf,45.0,40.0,40.0,5.0,5.0,40.0
inf,45.0,40.0,50.0,5.0,5.0,40.0
inf,45.0,40.0,60.0,5.0,5.0,40.0
inf,45.0,50.0,40.0,5.0,5.0,40.0
1.5731226969379275,45.0,50.0,50.0,5.0,5.0,40.0
1.3156987515953027,45.0,50.0,60.0,5.0,5.0,40.0
1.0719108173525869,45.0,60.0,40.0,5.0,5.0,40.0
1.163014406795261,45.0,60.0,50.0,5.0,5.0,40.0
1.251826078552974,45.0,60.0,60.0,5.0,5.0,40.0
