min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.40756202928565094,65.0,40.0,10.0,5.0,3.0,40.0
0.4675356113711899,65.0,40.0,10.0,5.0,5.0,40.0
0.626868012960631,65.0,40.0,20.0,5.0,3.0,40.0
0.6095303981147402,65.0,40.0,20.0,5.0,5.0,40.0
0.4206428608360405,65.0,50.0,10.0,5.0,3.0,40.0
0.40638688843365833,65.0,50.0,10.0,5.0,5.0,40.0
0.609709012263093,65.0,50.0,20.0,5.0,3.0,40.0
0.6098768204112662,65.0,50.0,20.0,5.0,5.0,40.0
0.40618064809568827,65.0,60.0,10.0,5.0,3.0,40.0
0.40684168210355814,65.0,60.0,10.0,5.0,5.0,40.0
0.6104797779319956,65.0,60.0,20.0,5.0,3.0,40.0
0.6078891266709665,65.0,60.0,20.0,5.0,5.0,40.0
