min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.4223334912123098,30.0,40.0,10.0,5.0,3.0,40.0
0.4223334912123098,30.0,40.0,10.0,5.0,5.0,40.0
0.4223334912123098,30.0,40.0,20.0,5.0,3.0,40.0
0.35936543461366527,30.0,40.0,20.0,5.0,5.0,40.0
0.027704291343364648,30.0,50.0,10.0,5.0,3.0,40.0
0.08858079037359406,30.0,50.0,10.0,5.0,5.0,40.0
0.0770659628215893,30.0,50.0,20.0,5.0,3.0,40.0
0.0944386778635029,30.0,50.0,20.0,5.0,5.0,40.0
0.128309839838351,30.0,60.0,10.0,5.0,3.0,40.0
0.11613747814295071,30.0,60.0,10.0,5.0,5.0,40.0
0.121598429456349,30.0,60.0,20.0,5.0,3.0,40.0
0.11558099787188132,30.0,60.0,20.0,5.0,5.0,40.0
