min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.13810500889701016,30.0,0.0,40.0,5.0,2.0,40.0
0.1367064854157384,30.0,0.0,40.0,5.0,4.0,40.0
0.13810500889701016,30.0,0.0,50.0,5.0,2.0,40.0
0.1371404717354231,30.0,0.0,50.0,5.0,4.0,40.0
0.13810500889701016,30.0,0.0,60.0,5.0,2.0,40.0
0.13757722228306168,30.0,0.0,60.0,5.0,4.0,40.0
0.1854170678684278,30.0,10.0,40.0,5.0,2.0,40.0
0.18307003281097425,30.0,10.0,40.0,5.0,4.0,40.0
0.186372814739434,30.0,10.0,50.0,5.0,2.0,40.0
0.18384574961720448,30.0,10.0,50.0,5.0,4.0,40.0
0.13473168530815213,30.0,10.0,60.0,5.0,2.0,40.0
0.18462806284261465,30.0,10.0,60.0,5.0,4.0,40.0
