min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.4223334912123098,30.0,40.0,10.0,5.0,3.0,40.0
0.4223334912123098,30.0,40.0,10.0,5.0,5.0,40.0
0.4223334912123098,30.0,40.0,20.0,5.0,3.0,40.0
0.4223334912123098,30.0,40.0,20.0,5.0,5.0,40.0
0.19004258988725348,30.0,50.0,10.0,5.0,3.0,40.0
0.05757261502103324,30.0,50.0,10.0,5.0,5.0,40.0
0.1403729836896995,30.0,50.0,20.0,5.0,3.0,40.0
0.4223334912123098,30.0,50.0,20.0,5.0,5.0,40.0
0.4223334912123098,30.0,60.0,10.0,5.0,3.0,40.0
0.050880223499990426,30.0,60.0,10.0,5.0,5.0,40.0
0.005440902902559116,30.0,60.0,20.0,5.0,3.0,40.0
0.4223334912123098,30.0,60.0,20.0,5.0,5.0,40.0
