min_ttc,Ego_Speed,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Agent2_S,Agent2_Speed,Agent2_1_SA_EndSpeed,Agent2_1_TA_DynamicDuration,Agent2_1_SA_DynamicDuration
0.44785419105716645,40.0,35.0,50.0,60.0,5.0,5.0,50.0,50.0,40.0,5.0,5.0
0.44785419105716645,40.0,35.0,50.0,60.0,5.0,5.0,50.0,50.0,40.0,5.0,5.0
0.4479,40.0,35.0,50.0,60.0,5.0,5.0,50.0,50.0,40.0,5.0,5.0
0.4479,40.0,35.0,50.0,60.0,5.0,5.0,50.0,40.0,40.0,5.0,5.0
0.4479,40.0,35.0,60.0,60.0,5.0,5.0,50.0,40.0,60.0,5.0,5.0
0.4479,40.0,35.0,40.0,50.0,5.0,5.0,50.0,50.0,50.0,5.0,5.0
0.4479,40.0,35.0,40.0,40.0,5.0,5.0,50.0,40.0,50.0,5.0,5.0
0.0936,40.0,35.0,60.0,50.0,5.0,5.0,50.0,60.0,50.0,5.0,5.0
0.0873,40.0,35.0,60.0,60.0,5.0,5.0,50.0,60.0,60.0,5.0,5.0
0.4479,40.0,35.0,60.0,40.0,5.0,5.0,50.0,50.0,40.0,5.0,5.0
0.1046,40.0,35.0,50.0,60.0,5.0,5.0,50.0,60.0,50.0,5.0,5.0
0.4479,40.0,35.0,40.0,60.0,5.0,5.0,50.0,50.0,40.0,5.0,5.0
0.1113,40.0,35.0,40.0,40.0,5.0,5.0,50.0,60.0,40.0,5.0,5.0
0.4479,40.0,35.0,60.0,50.0,5.0,5.0,50.0,40.0,50.0,5.0,5.0
0.4479,40.0,35.0,60.0,40.0,5.0,5.0,50.0,40.0,60.0,5.0,5.0
0.4479,40.0,35.0,50.0,50.0,5.0,5.0,50.0,50.0,60.0,5.0,5.0
0.4479,40.0,35.0,40.0,60.0,5.0,5.0,50.0,40.0,40.0,5.0,5.0
0.4479,40.0,35.0,40.0,60.0,5.0,5.0,50.0,50.0,50.0,5.0,5.0
0.4479,40.0,35.0,40.0,40.0,5.0,5.0,50.0,50.0,50.0,5.0,5.0
0.4479,40.0,35.0,40.0,60.0,5.0,5.0,50.0,50.0,60.0,5.0,5.0
0.4479,40.0,35.0,50.0,60.0,5.0,5.0,50.0,40.0,50.0,5.0,5.0
0.0665,40.0,35.0,40.0,40.0,5.0,5.0,50.0,60.0,60.0,5.0,5.0
0.4479,40.0,35.0,50.0,50.0,5.0,5.0,50.0,40.0,50.0,5.0,5.0
0.1204,40.0,35.0,50.0,50.0,5.0,5.0,50.0,60.0,40.0,5.0,5.0
0.4479,40.0,35.0,40.0,40.0,5.0,5.0,50.0,40.0,60.0,5.0,5.0
0.4479,40.0,35.0,40.0,40.0,5.0,5.0,50.0,50.0,60.0,5.0,5.0
0.0665,40.0,35.0,50.0,60.0,5.0,5.0,50.0,60.0,60.0,5.0,5.0
0.4479,40.0,35.0,60.0,50.0,5.0,5.0,50.0,40.0,60.0,5.0,5.0
0.0665,40.0,35.0,40.0,60.0,5.0,5.0,50.0,60.0,60.0,5.0,5.0
0.1031,40.0,35.0,60.0,40.0,5.0,5.0,50.0,60.0,40.0,5.0,5.0
0.4479,40.0,35.0,50.0,40.0,5.0,5.0,50.0,50.0,50.0,5.0,5.0
0.4479,40.0,35.0,50.0,40.0,5.0,5.0,50.0,50.0,40.0,5.0,5.0
0.0890,40.0,35.0,60.0,40.0,5.0,5.0,50.0,60.0,60.0,5.0,5.0
0.4479,40.0,35.0,50.0,50.0,5.0,5.0,50.0,50.0,40.0,5.0,5.0
0.4479,40.0,35.0,60.0,60.0,5.0,5.0,50.0,50.0,50.0,5.0,5.0
0.1037,40.0,35.0,40.0,50.0,5.0,5.0,50.0,60.0,50.0,5.0,5.0
0.4479,40.0,35.0,40.0,60.0,5.0,5.0,50.0,40.0,60.0,5.0,5.0
0.4479,40.0,35.0,60.0,50.0,5.0,5.0,50.0,50.0,60.0,5.0,5.0
0.1037,40.0,35.0,40.0,40.0,5.0,5.0,50.0,60.0,50.0,5.0,5.0
0.1037,40.0,35.0,40.0,60.0,5.0,5.0,50.0,60.0,50.0,5.0,5.0
0.4479,40.0,35.0,50.0,50.0,5.0,5.0,50.0,50.0,50.0,5.0,5.0
0.4479,40.0,35.0,60.0,40.0,5.0,5.0,50.0,50.0,60.0,5.0,5.0
0.4479,40.0,35.0,50.0,40.0,5.0,5.0,50.0,40.0,50.0,5.0,5.0
0.0665,40.0,35.0,50.0,50.0,5.0,5.0,50.0,60.0,60.0,5.0,5.0
0.4479,40.0,35.0,40.0,50.0,5.0,5.0,50.0,40.0,40.0,5.0,5.0
0.0665,40.0,35.0,50.0,40.0,5.0,5.0,50.0,60.0,60.0,5.0,5.0
0.4479,40.0,35.0,60.0,50.0,5.0,5.0,50.0,50.0,50.0,5.0,5.0
0.1113,40.0,35.0,50.0,40.0,5.0,5.0,50.0,60.0,40.0,5.0,5.0
0.1113,40.0,35.0,40.0,50.0,5.0,5.0,50.0,60.0,40.0,5.0,5.0
0.4479,40.0,35.0,60.0,60.0,5.0,5.0,50.0,50.0,60.0,5.0,5.0
0.4479,40.0,35.0,40.0,60.0,5.0,5.0,50.0,40.0,50.0,5.0,5.0
0.0665,40.0,35.0,40.0,50.0,5.0,5.0,50.0,60.0,60.0,5.0,5.0
0.4479,40.0,35.0,50.0,40.0,5.0,5.0,50.0,40.0,40.0,5.0,5.0
0.1032,40.0,35.0,60.0,50.0,5.0,5.0,50.0,60.0,40.0,5.0,5.0
0.4479,40.0,35.0,60.0,50.0,5.0,5.0,50.0,50.0,40.0,5.0,5.0
0.1115,40.0,35.0,50.0,50.0,5.0,5.0,50.0,60.0,50.0,5.0,5.0
0.4479,40.0,35.0,60.0,60.0,5.0,5.0,50.0,50.0,40.0,5.0,5.0
0.4479,40.0,35.0,40.0,40.0,5.0,5.0,50.0,40.0,40.0,5.0,5.0
0.4479,40.0,35.0,60.0,60.0,5.0,5.0,50.0,40.0,40.0,5.0,5.0
0.1032,40.0,35.0,60.0,60.0,5.0,5.0,50.0,60.0,40.0,5.0,5.0
0.4479,40.0,35.0,60.0,40.0,5.0,5.0,50.0,50.0,50.0,5.0,5.0
0.4479,40.0,35.0,60.0,60.0,5.0,5.0,50.0,40.0,50.0,5.0,5.0
0.4479,40.0,35.0,60.0,50.0,5.0,5.0,50.0,40.0,40.0,5.0,5.0
0.4479,40.0,35.0,50.0,60.0,5.0,5.0,50.0,50.0,50.0,5.0,5.0
0.4479,40.0,35.0,50.0,50.0,5.0,5.0,50.0,40.0,40.0,5.0,5.0
0.4479,40.0,35.0,60.0,40.0,5.0,5.0,50.0,40.0,50.0,5.0,5.0
