min_ttc,Ego_Speed,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Agent2_S,Agent2_Speed,Agent2_1_SA_EndSpeed,Agent2_1_TA_DynamicDuration,Agent2_1_SA_DynamicDuration
1.6977,40.0,45.0,40.0,50.0,5.0,5.0,15.0,50.0,20.0,5.0,3.0
1.4228,40.0,45.0,40.0,40.0,5.0,5.0,15.0,40.0,10.0,5.0,5.0
1.7526,40.0,45.0,40.0,50.0,5.0,5.0,15.0,50.0,20.0,5.0,5.0
1.3741,40.0,45.0,40.0,40.0,5.0,5.0,15.0,40.0,20.0,5.0,3.0
2.2516,40.0,45.0,60.0,60.0,5.0,5.0,15.0,40.0,20.0,5.0,5.0
2.0871,40.0,45.0,40.0,50.0,5.0,5.0,15.0,60.0,20.0,5.0,5.0
1.1365,40.0,45.0,50.0,50.0,5.0,5.0,15.0,50.0,10.0,5.0,3.0
1.7889,40.0,45.0,60.0,50.0,5.0,5.0,15.0,50.0,20.0,5.0,5.0
1.5648,40.0,45.0,40.0,40.0,5.0,5.0,15.0,50.0,10.0,5.0,3.0
2.0943,40.0,45.0,60.0,60.0,5.0,5.0,15.0,60.0,20.0,5.0,5.0
1.2194,40.0,45.0,50.0,40.0,5.0,5.0,15.0,50.0,20.0,5.0,3.0
1.1777,40.0,45.0,50.0,40.0,5.0,5.0,15.0,50.0,10.0,5.0,3.0
1.1972,40.0,45.0,50.0,60.0,5.0,5.0,15.0,60.0,10.0,5.0,5.0
1.0653,40.0,45.0,40.0,40.0,5.0,5.0,15.0,40.0,10.0,5.0,3.0
1.2380,40.0,45.0,50.0,40.0,5.0,5.0,15.0,50.0,10.0,5.0,5.0
2.0871,40.0,45.0,40.0,40.0,5.0,5.0,15.0,60.0,20.0,5.0,5.0
1.4228,40.0,45.0,40.0,50.0,5.0,5.0,15.0,40.0,10.0,5.0,5.0
1.1975,40.0,45.0,50.0,60.0,5.0,5.0,15.0,60.0,20.0,5.0,5.0
1.1808,40.0,45.0,50.0,60.0,5.0,5.0,15.0,40.0,20.0,5.0,5.0
1.0851,40.0,45.0,60.0,40.0,5.0,5.0,15.0,50.0,20.0,5.0,5.0
2.1190,40.0,45.0,60.0,40.0,5.0,5.0,15.0,40.0,10.0,5.0,5.0
1.2035,40.0,45.0,50.0,50.0,5.0,5.0,15.0,60.0,10.0,5.0,5.0
2.0180,40.0,45.0,60.0,50.0,5.0,5.0,15.0,60.0,10.0,5.0,5.0
1.0999,40.0,45.0,50.0,50.0,5.0,5.0,15.0,40.0,20.0,5.0,5.0
1.9082,40.0,45.0,60.0,60.0,5.0,5.0,15.0,50.0,20.0,5.0,5.0
1.8858,40.0,45.0,60.0,60.0,5.0,5.0,15.0,50.0,10.0,5.0,5.0
1.0238,40.0,45.0,50.0,40.0,5.0,5.0,15.0,40.0,20.0,5.0,3.0
1.0653,40.0,45.0,40.0,50.0,5.0,5.0,15.0,40.0,10.0,5.0,3.0
1.8484,40.0,45.0,60.0,50.0,5.0,5.0,15.0,60.0,10.0,5.0,3.0
1.0854,40.0,45.0,50.0,40.0,5.0,5.0,15.0,40.0,20.0,5.0,5.0
2.2516,40.0,45.0,60.0,50.0,5.0,5.0,15.0,40.0,20.0,5.0,5.0
0.9751,40.0,45.0,50.0,40.0,5.0,5.0,15.0,40.0,10.0,5.0,3.0
2.0180,40.0,45.0,40.0,50.0,5.0,5.0,15.0,60.0,10.0,5.0,5.0
2.0360,40.0,45.0,60.0,60.0,5.0,5.0,15.0,60.0,10.0,5.0,5.0
1.3325,40.0,45.0,50.0,40.0,5.0,5.0,15.0,60.0,20.0,5.0,5.0
2.0180,40.0,45.0,40.0,40.0,5.0,5.0,15.0,60.0,10.0,5.0,5.0
1.7637,40.0,45.0,60.0,50.0,5.0,5.0,15.0,50.0,10.0,5.0,5.0
2.0871,40.0,45.0,40.0,60.0,5.0,5.0,15.0,60.0,20.0,5.0,5.0
1.5648,40.0,45.0,40.0,60.0,5.0,5.0,15.0,50.0,10.0,5.0,3.0
2.0826,40.0,45.0,60.0,40.0,5.0,5.0,15.0,40.0,20.0,5.0,3.0
1.3436,40.0,45.0,50.0,40.0,5.0,5.0,15.0,60.0,10.0,5.0,5.0
1.3263,40.0,45.0,60.0,50.0,5.0,5.0,15.0,40.0,10.0,5.0,3.0
1.0713,40.0,45.0,60.0,40.0,5.0,5.0,15.0,60.0,10.0,5.0,5.0
1.7189,40.0,45.0,40.0,50.0,5.0,5.0,15.0,50.0,10.0,5.0,5.0
2.0180,40.0,45.0,40.0,60.0,5.0,5.0,15.0,60.0,10.0,5.0,5.0
1.8443,40.0,45.0,40.0,60.0,5.0,5.0,15.0,60.0,10.0,5.0,3.0
1.9394,40.0,45.0,60.0,60.0,5.0,5.0,15.0,60.0,20.0,5.0,3.0
1.2576,40.0,45.0,50.0,40.0,5.0,5.0,15.0,50.0,20.0,5.0,5.0
1.6940,40.0,45.0,60.0,40.0,5.0,5.0,15.0,50.0,10.0,5.0,3.0
1.3741,40.0,45.0,40.0,60.0,5.0,5.0,15.0,40.0,20.0,5.0,3.0
1.3168,40.0,45.0,60.0,60.0,5.0,5.0,15.0,40.0,10.0,5.0,3.0
1.1992,40.0,45.0,50.0,60.0,5.0,5.0,15.0,60.0,20.0,5.0,3.0
1.0653,40.0,45.0,50.0,60.0,5.0,5.0,15.0,40.0,10.0,5.0,3.0
1.3406,40.0,45.0,50.0,40.0,5.0,5.0,15.0,60.0,10.0,5.0,3.0
1.0653,40.0,45.0,40.0,60.0,5.0,5.0,15.0,40.0,10.0,5.0,3.0
1.1914,40.0,45.0,50.0,60.0,5.0,5.0,15.0,40.0,20.0,5.0,3.0
1.5345,40.0,45.0,40.0,50.0,5.0,5.0,15.0,40.0,20.0,5.0,5.0
1.6977,40.0,45.0,40.0,60.0,5.0,5.0,15.0,50.0,20.0,5.0,3.0
1.1978,40.0,45.0,50.0,50.0,5.0,5.0,15.0,60.0,20.0,5.0,5.0
2.0322,40.0,45.0,60.0,50.0,5.0,5.0,15.0,40.0,10.0,5.0,5.0
1.0755,40.0,45.0,60.0,40.0,5.0,5.0,15.0,60.0,20.0,5.0,5.0
1.0912,40.0,45.0,50.0,50.0,5.0,5.0,15.0,40.0,20.0,5.0,3.0
1.7769,40.0,45.0,60.0,50.0,5.0,5.0,15.0,50.0,10.0,5.0,3.0
