min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
1.294641595901645,10.0,0.0,40.0,5.0,2.0,40.0
0.8992539221347363,10.0,0.0,40.0,5.0,4.0,40.0
1.2355962401536198,10.0,0.0,50.0,5.0,2.0,40.0
1.0630177597693855,10.0,0.0,50.0,5.0,4.0,40.0
1.2355962401536198,10.0,0.0,60.0,5.0,2.0,40.0
1.1648534389435656,10.0,0.0,60.0,5.0,4.0,40.0
1.493287067119737,10.0,10.0,40.0,5.0,2.0,40.0
1.3080527061621188,10.0,10.0,40.0,5.0,4.0,40.0
1.4804013329357462,10.0,10.0,50.0,5.0,2.0,40.0
1.3957200496870248,10.0,10.0,50.0,5.0,4.0,40.0
1.4804013329357462,10.0,10.0,60.0,5.0,2.0,40.0
1.4417503499830473,10.0,10.0,60.0,5.0,4.0,40.0
