min_ttc,Ego_Speed,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Agent2_S,Agent2_Speed,Agent2_1_SA_EndSpeed,Agent2_1_TA_DynamicDuration,Agent2_1_SA_DynamicDuration
0.26512286611750835,40.0,45.0,50.0,0.0,5.0,2.0,15.0,0.0,40.0,5.0,4.0
0.2651,40.0,45.0,50.0,0.0,5.0,2.0,15.0,0.0,40.0,5.0,4.0
0.4676,40.0,45.0,50.0,0.0,5.0,2.0,15.0,10.0,60.0,5.0,2.0
0.4676,40.0,45.0,60.0,0.0,5.0,4.0,15.0,10.0,40.0,5.0,2.0
0.4676,40.0,45.0,40.0,0.0,5.0,4.0,15.0,0.0,40.0,5.0,4.0
0.4676,40.0,45.0,60.0,0.0,5.0,4.0,15.0,10.0,40.0,5.0,4.0
0.4676,40.0,45.0,60.0,0.0,5.0,4.0,15.0,0.0,50.0,5.0,4.0
0.4676,40.0,45.0,40.0,0.0,5.0,2.0,15.0,10.0,50.0,5.0,2.0
0.2751,40.0,45.0,60.0,0.0,5.0,2.0,15.0,10.0,60.0,5.0,2.0
0.4676,40.0,45.0,40.0,0.0,5.0,2.0,15.0,10.0,50.0,5.0,4.0
0.4676,40.0,45.0,50.0,0.0,5.0,2.0,15.0,10.0,50.0,5.0,4.0
0.4676,40.0,45.0,40.0,0.0,5.0,4.0,15.0,10.0,60.0,5.0,4.0
0.4676,40.0,45.0,60.0,0.0,5.0,4.0,15.0,0.0,40.0,5.0,4.0
0.4676,40.0,45.0,60.0,0.0,5.0,4.0,15.0,0.0,60.0,5.0,4.0
0.4676,40.0,45.0,50.0,0.0,5.0,2.0,15.0,0.0,40.0,5.0,2.0
0.4676,40.0,45.0,40.0,0.0,5.0,4.0,15.0,10.0,50.0,5.0,4.0
0.4676,40.0,45.0,40.0,0.0,5.0,4.0,15.0,0.0,40.0,5.0,2.0
0.3114,40.0,45.0,50.0,0.0,5.0,2.0,15.0,0.0,50.0,5.0,4.0
0.4676,40.0,45.0,40.0,0.0,5.0,4.0,15.0,10.0,60.0,5.0,2.0
0.3766,40.0,45.0,50.0,0.0,5.0,2.0,15.0,0.0,60.0,5.0,4.0
0.4058,40.0,45.0,50.0,0.0,5.0,4.0,15.0,10.0,50.0,5.0,4.0
0.4676,40.0,45.0,60.0,0.0,5.0,4.0,15.0,10.0,50.0,5.0,2.0
0.4676,40.0,45.0,60.0,0.0,5.0,4.0,15.0,10.0,60.0,5.0,4.0
0.2568,40.0,45.0,50.0,0.0,5.0,4.0,15.0,0.0,60.0,5.0,4.0
0.4676,40.0,45.0,40.0,0.0,5.0,2.0,15.0,0.0,40.0,5.0,4.0
0.4676,40.0,45.0,50.0,0.0,5.0,2.0,15.0,10.0,40.0,5.0,4.0
0.4676,40.0,45.0,50.0,0.0,5.0,2.0,15.0,0.0,50.0,5.0,2.0
0.4676,40.0,45.0,50.0,0.0,5.0,2.0,15.0,10.0,50.0,5.0,2.0
0.4676,40.0,45.0,50.0,0.0,5.0,2.0,15.0,0.0,60.0,5.0,2.0
0.4676,40.0,45.0,40.0,0.0,5.0,4.0,15.0,10.0,40.0,5.0,4.0
0.4676,40.0,45.0,40.0,0.0,5.0,2.0,15.0,0.0,50.0,5.0,2.0
0.4676,40.0,45.0,40.0,0.0,5.0,2.0,15.0,10.0,40.0,5.0,4.0
0.2946,40.0,45.0,50.0,0.0,5.0,4.0,15.0,10.0,40.0,5.0,4.0
0.4676,40.0,45.0,40.0,0.0,5.0,2.0,15.0,10.0,40.0,5.0,2.0
0.4676,40.0,45.0,60.0,0.0,5.0,4.0,15.0,10.0,50.0,5.0,4.0
0.4676,40.0,45.0,60.0,0.0,5.0,2.0,15.0,0.0,50.0,5.0,4.0
0.4676,40.0,45.0,60.0,0.0,5.0,4.0,15.0,0.0,40.0,5.0,2.0
0.4676,40.0,45.0,50.0,0.0,5.0,4.0,15.0,10.0,60.0,5.0,2.0
0.4676,40.0,45.0,40.0,0.0,5.0,2.0,15.0,10.0,60.0,5.0,4.0
0.4676,40.0,45.0,50.0,0.0,5.0,2.0,15.0,10.0,60.0,5.0,4.0
0.4676,40.0,45.0,40.0,0.0,5.0,2.0,15.0,10.0,60.0,5.0,2.0
0.4676,40.0,45.0,50.0,0.0,5.0,4.0,15.0,0.0,50.0,5.0,4.0
0.2085,40.0,45.0,60.0,0.0,5.0,2.0,15.0,10.0,40.0,5.0,4.0
0.4676,40.0,45.0,50.0,0.0,5.0,4.0,15.0,10.0,60.0,5.0,4.0
0.4676,40.0,45.0,50.0,0.0,5.0,4.0,15.0,0.0,40.0,5.0,4.0
0.4676,40.0,45.0,40.0,0.0,5.0,2.0,15.0,0.0,50.0,5.0,4.0
0.2343,40.0,45.0,60.0,0.0,5.0,2.0,15.0,10.0,40.0,5.0,2.0
0.4676,40.0,45.0,40.0,0.0,5.0,2.0,15.0,0.0,60.0,5.0,4.0
0.4676,40.0,45.0,60.0,0.0,5.0,2.0,15.0,0.0,60.0,5.0,4.0
0.4676,40.0,45.0,40.0,0.0,5.0,4.0,15.0,0.0,60.0,5.0,4.0
0.4676,40.0,45.0,40.0,0.0,5.0,4.0,15.0,0.0,60.0,5.0,2.0
0.4676,40.0,45.0,60.0,0.0,5.0,2.0,15.0,0.0,50.0,5.0,2.0
0.3218,40.0,45.0,50.0,0.0,5.0,4.0,15.0,0.0,50.0,5.0,2.0
0.4676,40.0,45.0,40.0,0.0,5.0,4.0,15.0,0.0,50.0,5.0,4.0
0.4676,40.0,45.0,60.0,0.0,5.0,2.0,15.0,0.0,40.0,5.0,4.0
0.4676,40.0,45.0,40.0,0.0,5.0,4.0,15.0,10.0,40.0,5.0,2.0
0.3267,40.0,45.0,50.0,0.0,5.0,4.0,15.0,0.0,60.0,5.0,2.0
0.4676,40.0,45.0,60.0,0.0,5.0,4.0,15.0,0.0,50.0,5.0,2.0
0.4676,40.0,45.0,50.0,0.0,5.0,4.0,15.0,10.0,40.0,5.0,2.0
0.4676,40.0,45.0,60.0,0.0,5.0,2.0,15.0,0.0,40.0,5.0,2.0
0.4676,40.0,45.0,60.0,0.0,5.0,4.0,15.0,0.0,60.0,5.0,2.0
0.2739,40.0,45.0,60.0,0.0,5.0,2.0,15.0,10.0,50.0,5.0,2.0
