min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
2.270336415015677,10.0,0.0,40.0,5.0,2.0,40.0
1.5162877893865545,10.0,0.0,40.0,5.0,4.0,40.0
2.270336415015677,10.0,0.0,50.0,5.0,2.0,40.0
1.8970184663270038,10.0,0.0,50.0,5.0,4.0,40.0
2.270336415015677,10.0,0.0,60.0,5.0,2.0,40.0
2.109031959959153,10.0,0.0,60.0,5.0,4.0,40.0
2.6005392535288725,10.0,10.0,40.0,5.0,2.0,40.0
2.0819503434362563,10.0,10.0,40.0,5.0,4.0,40.0
2.693988496144874,10.0,10.0,50.0,5.0,2.0,40.0
2.3653178998271205,10.0,10.0,50.0,5.0,4.0,40.0
2.693988496144874,10.0,10.0,60.0,5.0,2.0,40.0
2.512269841408244,10.0,10.0,60.0,5.0,4.0,40.0
