min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.474453348196144,10.0,0.0,40.0,5.0,2.0,40.0
0.14367795752095974,10.0,0.0,40.0,5.0,4.0,40.0
0.5488229721814013,10.0,0.0,50.0,5.0,2.0,40.0
0.2841740900776334,10.0,0.0,50.0,5.0,4.0,40.0
0.5439490319175092,10.0,0.0,60.0,5.0,2.0,40.0
0.41040253761930545,10.0,0.0,60.0,5.0,4.0,40.0
0.6576727200772874,10.0,10.0,40.0,5.0,2.0,40.0
0.325232072168504,10.0,10.0,40.0,5.0,4.0,40.0
0.8294916304922303,10.0,10.0,50.0,5.0,2.0,40.0
0.47877383653312106,10.0,10.0,50.0,5.0,4.0,40.0
0.8237224522096395,10.0,10.0,60.0,5.0,2.0,40.0
0.6086294507820352,10.0,10.0,60.0,5.0,4.0,40.0
