min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.26462949253901913,30.0,0.0,40.0,5.0,2.0,40.0
0.2631197690807983,30.0,0.0,40.0,5.0,4.0,40.0
0.26462949253901913,30.0,0.0,50.0,5.0,2.0,40.0
0.2639550672303612,30.0,0.0,50.0,5.0,4.0,40.0
0.26462949253901913,30.0,0.0,60.0,5.0,2.0,40.0
0.26462949253901913,30.0,0.0,60.0,5.0,4.0,40.0
0.3001085740200982,30.0,10.0,40.0,5.0,2.0,40.0
0.3001085740200982,30.0,10.0,40.0,5.0,4.0,40.0
0.3001085740200982,30.0,10.0,50.0,5.0,2.0,40.0
0.3001085740200982,30.0,10.0,50.0,5.0,4.0,40.0
0.3001085740200982,30.0,10.0,60.0,5.0,2.0,40.0
0.3001085740200982,30.0,10.0,60.0,5.0,4.0,40.0
