min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_Offset,Agent1_1_TA_Period,Agent1_1_TA_Times,Ego_Speed
0.4194995856803881,65.0,40.0,10.0,-1.0,0.2,1.0,40.0
0.45858625301870753,65.0,40.0,10.0,-1.0,0.2,2.0,40.0
0.45858625301870753,65.0,40.0,10.0,-1.0,0.2,3.0,40.0
0.30039081440679255,65.0,40.0,10.0,-1.0,0.6,1.0,40.0
0.3003905367180938,65.0,40.0,10.0,-1.0,0.6,2.0,40.0
0.3003905367180938,65.0,40.0,10.0,-1.0,0.6,3.0,40.0
0.34926810004822484,65.0,40.0,10.0,-1.0,1.0,1.0,40.0
0.34926810004822484,65.0,40.0,10.0,-1.0,1.0,2.0,40.0
0.34926810004822484,65.0,40.0,10.0,-1.0,1.0,3.0,40.0
0.41948764030641444,65.0,40.0,10.0,-0.8,0.2,1.0,40.0
0.4570508713444513,65.0,40.0,10.0,-0.8,0.2,2.0,40.0
0.4570508713444513,65.0,40.0,10.0,-0.8,0.2,3.0,40.0
0.32421041888300745,65.0,40.0,10.0,-0.8,0.6,1.0,40.0
0.3242127309116018,65.0,40.0,10.0,-0.8,0.6,2.0,40.0
0.3242127309116018,65.0,40.0,10.0,-0.8,0.6,3.0,40.0
0.36391706257436446,65.0,40.0,10.0,-0.8,1.0,1.0,40.0
0.36391706257436446,65.0,40.0,10.0,-0.8,1.0,2.0,40.0
0.36391706257436446,65.0,40.0,10.0,-0.8,1.0,3.0,40.0
0.41947542487644984,65.0,40.0,10.0,-0.6,0.2,1.0,40.0
0.452368938546469,65.0,40.0,10.0,-0.6,0.2,2.0,40.0
0.452368938546469,65.0,40.0,10.0,-0.6,0.2,3.0,40.0
0.3480314587199526,65.0,40.0,10.0,-0.6,0.6,1.0,40.0
0.34803176000871966,65.0,40.0,10.0,-0.6,0.6,2.0,40.0
0.34803176000871966,65.0,40.0,10.0,-0.6,0.6,3.0,40.0
0.37836332140285067,65.0,40.0,10.0,-0.6,1.0,1.0,40.0
0.37836332140285067,65.0,40.0,10.0,-0.6,1.0,2.0,40.0
0.37836332140285067,65.0,40.0,10.0,-0.6,1.0,3.0,40.0
0.4194659128208246,65.0,40.0,10.0,-0.4,0.2,1.0,40.0
0.4451205055674938,65.0,40.0,10.0,-0.4,0.2,2.0,40.0
0.4451205055674938,65.0,40.0,10.0,-0.4,0.2,3.0,40.0
0.37184689821891775,65.0,40.0,10.0,-0.4,0.6,1.0,40.0
0.37184705938140344,65.0,40.0,10.0,-0.4,0.6,2.0,40.0
0.37184705938140344,65.0,40.0,10.0,-0.4,0.6,3.0,40.0
0.3925199559146582,65.0,40.0,10.0,-0.4,1.0,1.0,40.0
0.3925199559146582,65.0,40.0,10.0,-0.4,1.0,2.0,40.0
0.3925199559146582,65.0,40.0,10.0,-0.4,1.0,3.0,40.0
