min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
1.1831302678903464,15.0,0.0,40.0,5.0,2.0,40.0
0.2472757871605505,15.0,0.0,40.0,5.0,4.0,40.0
1.1831302678903464,15.0,0.0,50.0,5.0,2.0,40.0
0.3761235610774831,15.0,0.0,50.0,5.0,4.0,40.0
1.1831302678903464,15.0,0.0,60.0,5.0,2.0,40.0
0.8032141339305178,15.0,0.0,60.0,5.0,4.0,40.0
1.5063560701620204,15.0,10.0,40.0,5.0,2.0,40.0
0.6797502337493481,15.0,10.0,40.0,5.0,4.0,40.0
1.5063560701620204,15.0,10.0,50.0,5.0,2.0,40.0
1.5063560701620204,15.0,10.0,50.0,5.0,4.0,40.0
1.5063560701620204,15.0,10.0,60.0,5.0,2.0,40.0
1.5063560701620204,15.0,10.0,60.0,5.0,4.0,40.0
