min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.264582481417967,30.0,0.0,40.0,5.0,2.0,40.0
0.2631141873332022,30.0,0.0,40.0,5.0,4.0,40.0
0.264582481417967,30.0,0.0,50.0,5.0,2.0,40.0
0.2639494587822449,30.0,0.0,50.0,5.0,4.0,40.0
0.264582481417967,30.0,0.0,60.0,5.0,2.0,40.0
0.264582481417967,30.0,0.0,60.0,5.0,4.0,40.0
0.2999891912620897,30.0,10.0,40.0,5.0,2.0,40.0
0.2999891912620897,30.0,10.0,40.0,5.0,4.0,40.0
0.238860285889542,30.0,10.0,50.0,5.0,2.0,40.0
0.2999891912620897,30.0,10.0,50.0,5.0,4.0,40.0
0.1432236795019724,30.0,10.0,60.0,5.0,2.0,40.0
0.2999891912620897,30.0,10.0,60.0,5.0,4.0,40.0
