min_ttc,Agent1_S,Agent1_Speed,Agent1_1_SA_EndSpeed,Agent1_1_TA_Offset,Agent1_1_TA_Period,Agent1_1_TA_Times,Ego_Speed
1.1849017447776946,15.0,0.0,40.0,-1.0,0.2,1.0,40.0
1.1849017447776946,15.0,0.0,40.0,-1.0,0.2,2.0,40.0
1.1849017447776946,15.0,0.0,40.0,-1.0,0.2,3.0,40.0
1.184940358635285,15.0,0.0,40.0,-1.0,0.6,1.0,40.0
1.184940358635285,15.0,0.0,40.0,-1.0,0.6,2.0,40.0
1.184940358635285,15.0,0.0,40.0,-1.0,0.6,3.0,40.0
1.187166079044894,15.0,0.0,40.0,-1.0,1.0,1.0,40.0
1.187166079044894,15.0,0.0,40.0,-1.0,1.0,2.0,40.0
1.187166079044894,15.0,0.0,40.0,-1.0,1.0,3.0,40.0
1.1959724188907126,15.0,0.0,40.0,-0.8,0.2,1.0,40.0
1.1959724188907126,15.0,0.0,40.0,-0.8,0.2,2.0,40.0
1.1959724188907126,15.0,0.0,40.0,-0.8,0.2,3.0,40.0
1.1876427819417494,15.0,0.0,40.0,-0.8,0.6,1.0,40.0
1.1876427819417494,15.0,0.0,40.0,-0.8,0.6,2.0,40.0
1.1876427819417494,15.0,0.0,40.0,-0.8,0.6,3.0,40.0
1.188395338387757,15.0,0.0,40.0,-0.8,1.0,1.0,40.0
1.188395338387757,15.0,0.0,40.0,-0.8,1.0,2.0,40.0
1.188395338387757,15.0,0.0,40.0,-0.8,1.0,3.0,40.0
1.2008536067214015,15.0,0.0,40.0,-0.6,0.2,1.0,40.0
1.2008536067214015,15.0,0.0,40.0,-0.6,0.2,2.0,40.0
1.2008536067214015,15.0,0.0,40.0,-0.6,0.2,3.0,40.0
1.1892470688799432,15.0,0.0,40.0,-0.6,0.6,1.0,40.0
1.1892470688799432,15.0,0.0,40.0,-0.6,0.6,2.0,40.0
1.1892470688799432,15.0,0.0,40.0,-0.6,0.6,3.0,40.0
1.1889838429515878,15.0,0.0,40.0,-0.6,1.0,1.0,40.0
1.1889838429515878,15.0,0.0,40.0,-0.6,1.0,2.0,40.0
1.1889838429515878,15.0,0.0,40.0,-0.6,1.0,3.0,40.0
1.1973588606392689,15.0,0.0,40.0,-0.4,0.2,1.0,40.0
1.1973588606392689,15.0,0.0,40.0,-0.4,0.2,2.0,40.0
1.1973588606392689,15.0,0.0,40.0,-0.4,0.2,3.0,40.0
1.189658546181676,15.0,0.0,40.0,-0.4,0.6,1.0,40.0
1.189658546181676,15.0,0.0,40.0,-0.4,0.6,2.0,40.0
1.189658546181676,15.0,0.0,40.0,-0.4,0.6,3.0,40.0
1.1883583444196306,15.0,0.0,40.0,-0.4,1.0,1.0,40.0
1.1883583444196306,15.0,0.0,40.0,-0.4,1.0,2.0,40.0
1.1883583444196306,15.0,0.0,40.0,-0.4,1.0,3.0,40.0
1.1905772773849659,15.0,0.0,40.0,-0.2,0.2,1.0,40.0
1.1905772773849659,15.0,0.0,40.0,-0.2,0.2,2.0,40.0
1.1905772773849659,15.0,0.0,40.0,-0.2,0.2,3.0,40.0
1.187408801909209,15.0,0.0,40.0,-0.2,0.6,1.0,40.0
1.187408801909209,15.0,0.0,40.0,-0.2,0.6,2.0,40.0
1.187408801909209,15.0,0.0,40.0,-0.2,0.6,3.0,40.0
1.1860858524008302,15.0,0.0,40.0,-0.2,1.0,1.0,40.0
1.1860858524008302,15.0,0.0,40.0,-0.2,1.0,2.0,40.0
1.1860858524008302,15.0,0.0,40.0,-0.2,1.0,3.0,40.0
1.1831302678903464,15.0,0.0,40.0,-0.0,0.2,1.0,40.0
1.1831302678903464,15.0,0.0,40.0,-0.0,0.2,2.0,40.0
1.1831302678903464,15.0,0.0,40.0,-0.0,0.2,3.0,40.0
1.1831302678903464,15.0,0.0,40.0,-0.0,0.6,1.0,40.0
1.1831302678903464,15.0,0.0,40.0,-0.0,0.6,2.0,40.0
1.1831302678903464,15.0,0.0,40.0,-0.0,0.6,3.0,40.0
1.1831302678903464,15.0,0.0,40.0,-0.0,1.0,1.0,40.0
1.1831302678903464,15.0,0.0,40.0,-0.0,1.0,2.0,40.0
1.1831302678903464,15.0,0.0,40.0,-0.0,1.0,3.0,40.0
1.1764640656921235,15.0,0.0,40.0,0.2,0.2,1.0,40.0
1.1764640656921235,15.0,0.0,40.0,0.2,0.2,2.0,40.0
1.1764640656921235,15.0,0.0,40.0,0.2,0.2,3.0,40.0
1.1777608782541307,15.0,0.0,40.0,0.2,0.6,1.0,40.0
1.1777608782541307,15.0,0.0,40.0,0.2,0.6,2.0,40.0
1.1777608782541307,15.0,0.0,40.0,0.2,0.6,3.0,40.0
1.1794940900774302,15.0,0.0,40.0,0.2,1.0,1.0,40.0
1.1794940900774302,15.0,0.0,40.0,0.2,1.0,2.0,40.0
1.1794940900774302,15.0,0.0,40.0,0.2,1.0,3.0,40.0
1.1705913626682014,15.0,0.0,40.0,0.4,0.2,1.0,40.0
1.1705913626682014,15.0,0.0,40.0,0.4,0.2,2.0,40.0
1.1705913626682014,15.0,0.0,40.0,0.4,0.2,3.0,40.0
1.1713370470883135,15.0,0.0,40.0,0.4,0.6,1.0,40.0
1.1713370470883135,15.0,0.0,40.0,0.4,0.6,2.0,40.0
