min_ttc,Agent1_S,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
0.810667098863816,0.0,0.0,0.0,0.0,30.0
0.009988286049924244,0.0,0.0,0.0,2.0,30.0
0.011416132295584863,0.0,0.0,0.0,4.0,30.0
1.1161477181285944,0.0,10.0,0.0,0.0,30.0
2.8670095727945775,0.0,10.0,0.0,2.0,30.0
4.4572016392875256,0.0,10.0,0.0,4.0,30.0
5.5263195214160605,0.0,20.0,0.0,0.0,30.0
3.1736471020859587,0.0,20.0,0.0,2.0,30.0
3.7538595243516855,0.0,20.0,0.0,4.0,30.0
5.5263195214160605,0.0,30.0,0.0,0.0,30.0
5.5263195214160605,0.0,30.0,0.0,2.0,30.0
5.5263195214160605,0.0,30.0,0.0,4.0,30.0
5.5263195214160605,0.0,40.0,0.0,0.0,30.0
5.5263195214160605,0.0,40.0,0.0,2.0,30.0
5.5263195214160605,0.0,40.0,0.0,4.0,30.0
1.1114625744696995,0.0,50.0,0.0,0.0,30.0
5.148801971979382,0.0,50.0,0.0,2.0,30.0
1.6619629830437501,0.0,50.0,0.0,4.0,30.0
0.7437318704882763,0.0,60.0,0.0,0.0,30.0
0.9764871750175418,0.0,60.0,0.0,2.0,30.0
1.3362341518082144,0.0,60.0,0.0,4.0,30.0
0.810667098863816,0.0,0.0,2.0,0.0,30.0
0.009988286049924244,0.0,0.0,2.0,2.0,30.0
0.011416132295584863,0.0,0.0,2.0,4.0,30.0
0.007572641575298861,0.0,10.0,2.0,0.0,30.0
1.2791852216074098,0.0,10.0,2.0,2.0,30.0
0.016646567206717495,0.0,10.0,2.0,4.0,30.0
2.2274451381570097,0.0,20.0,2.0,0.0,30.0
3.1736471020859587,0.0,20.0,2.0,2.0,30.0
5.5263195214160605,0.0,20.0,2.0,4.0,30.0
5.5263195214160605,0.0,30.0,2.0,0.0,30.0
5.5263195214160605,0.0,30.0,2.0,2.0,30.0
5.5263195214160605,0.0,30.0,2.0,4.0,30.0
5.5263195214160605,0.0,40.0,2.0,0.0,30.0
5.5263195214160605,0.0,40.0,2.0,2.0,30.0
5.5263195214160605,0.0,40.0,2.0,4.0,30.0
5.5263195214160605,0.0,50.0,2.0,0.0,30.0
1.3362341518082144,0.0,50.0,2.0,2.0,30.0
1.6619629830437501,0.0,50.0,2.0,4.0,30.0
4.771019919916622,0.0,60.0,2.0,0.0,30.0
5.5263195214160605,0.0,60.0,2.0,2.0,30.0
5.127216487136879,0.0,60.0,2.0,4.0,30.0
0.3406944293122475,0.0,0.0,4.0,0.0,30.0
0.7460042786004458,0.0,0.0,4.0,2.0,30.0
0.011416132295584863,0.0,0.0,4.0,4.0,30.0
1.1161477181285944,0.0,10.0,4.0,0.0,30.0
0.01853014647582837,0.0,10.0,4.0,2.0,30.0
0.016646567206717495,0.0,10.0,4.0,4.0,30.0
2.2274451381570097,0.0,20.0,4.0,0.0,30.0
3.1736471020859587,0.0,20.0,4.0,2.0,30.0
3.7538595243516855,0.0,20.0,4.0,4.0,30.0
5.5263195214160605,0.0,30.0,4.0,0.0,30.0
5.5263195214160605,0.0,30.0,4.0,2.0,30.0
5.5263195214160605,0.0,30.0,4.0,4.0,30.0
5.5263195214160605,0.0,40.0,4.0,0.0,30.0
2.22696743935371,0.0,40.0,4.0,2.0,30.0
2.22696743935371,0.0,40.0,4.0,4.0,30.0
1.1114625744696995,0.0,50.0,4.0,0.0,30.0
1.3362341518082144,0.0,50.0,4.0,2.0,30.0
5.5263195214160605,0.0,50.0,4.0,4.0,30.0
0.7437318704882763,0.0,60.0,4.0,0.0,30.0
5.5263195214160605,0.0,60.0,4.0,2.0,30.0
1.3362341518082144,0.0,60.0,4.0,4.0,30.0
1.5381126739661837,10.0,0.0,0.0,0.0,30.0
0.44321665340899735,10.0,0.0,0.0,2.0,30.0
0.011831998184015861,10.0,0.0,0.0,4.0,30.0
0.3242993634153499,10.0,10.0,0.0,0.0,30.0
0.017705382084925083,10.0,10.0,0.0,2.0,30.0
0.017536133433378214,10.0,10.0,0.0,4.0,30.0
0.16019512128854696,10.0,20.0,0.0,0.0,30.0
0.15609125429973883,10.0,20.0,0.0,2.0,30.0
0.1549844209838529,10.0,20.0,0.0,4.0,30.0
6.018657489774126,10.0,30.0,0.0,0.0,30.0
6.018657489774126,10.0,30.0,0.0,2.0,30.0
6.018657489774126,10.0,30.0,0.0,4.0,30.0
6.018657489774126,10.0,40.0,0.0,0.0,30.0
6.018657489774126,10.0,40.0,0.0,2.0,30.0
6.018657489774126,10.0,40.0,0.0,4.0,30.0
6.018657489774126,10.0,50.0,0.0,0.0,30.0
6.018657489774126,10.0,50.0,0.0,2.0,30.0
6.018657489774126,10.0,50.0,0.0,4.0,30.0
4.121182399157666,10.0,60.0,0.0,0.0,30.0
4.746819443230667,10.0,60.0,0.0,2.0,30.0
6.018657489774126,10.0,60.0,0.0,4.0,30.0
1.5381126739661837,10.0,0.0,2.0,0.0,30.0
0.44321665340899735,10.0,0.0,2.0,2.0,30.0
0.011831998184015861,10.0,0.0,2.0,4.0,30.0
0.3242993634153499,10.0,10.0,2.0,0.0,30.0
0.017705382084925083,10.0,10.0,2.0,2.0,30.0
0.017536133433378214,10.0,10.0,2.0,4.0,30.0
0.16019512128854696,10.0,20.0,2.0,0.0,30.0
0.15609125429973883,10.0,20.0,2.0,2.0,30.0
0.1549844209838529,10.0,20.0,2.0,4.0,30.0
6.018657489774126,10.0,30.0,2.0,0.0,30.0
6.018657489774126,10.0,30.0,2.0,2.0,30.0
6.018657489774126,10.0,30.0,2.0,4.0,30.0
6.018657489774126,10.0,40.0,2.0,0.0,30.0
6.018657489774126,10.0,40.0,2.0,2.0,30.0
6.018657489774126,10.0,40.0,2.0,4.0,30.0
6.018657489774126,10.0,50.0,2.0,0.0,30.0
6.018657489774126,10.0,50.0,2.0,2.0,30.0
6.018657489774126,10.0,50.0,2.0,4.0,30.0
4.121182399157666,10.0,60.0,2.0,0.0,30.0
4.746819443230667,10.0,60.0,2.0,2.0,30.0
6.018657489774126,10.0,60.0,2.0,4.0,30.0
1.5381126739661837,10.0,0.0,4.0,0.0,30.0
0.44321665340899735,10.0,0.0,4.0,2.0,30.0
0.011831998184015861,10.0,0.0,4.0,4.0,30.0
0.3242993634153499,10.0,10.0,4.0,0.0,30.0
0.017705382084925083,10.0,10.0,4.0,2.0,30.0
0.017536133433378214,10.0,10.0,4.0,4.0,30.0
0.16019512128854696,10.0,20.0,4.0,0.0,30.0
0.15609125429973883,10.0,20.0,4.0,2.0,30.0
0.1549844209838529,10.0,20.0,4.0,4.0,30.0
6.018657489774126,10.0,30.0,4.0,0.0,30.0
6.018657489774126,10.0,30.0,4.0,2.0,30.0
6.018657489774126,10.0,30.0,4.0,4.0,30.0
6.018657489774126,10.0,40.0,4.0,0.0,30.0
6.018657489774126,10.0,40.0,4.0,2.0,30.0
6.018657489774126,10.0,40.0,4.0,4.0,30.0
6.018657489774126,10.0,50.0,4.0,0.0,30.0
6.018657489774126,10.0,50.0,4.0,2.0,30.0
6.018657489774126,10.0,50.0,4.0,4.0,30.0
4.121182399157666,10.0,60.0,4.0,0.0,30.0
4.746819443230667,10.0,60.0,4.0,2.0,30.0
6.018657489774126,10.0,60.0,4.0,4.0,30.0
2.3550045430059043,20.0,0.0,0.0,0.0,30.0
1.0720899375361137,20.0,0.0,0.0,2.0,30.0
0.17778736856363,20.0,0.0,0.0,4.0,30.0
1.3254418298708939,20.0,10.0,0.0,0.0,30.0
0.19141863812992513,20.0,10.0,0.0,2.0,30.0
0.0015642509338582226,20.0,10.0,0.0,4.0,30.0
0.015780272801670648,20.0,20.0,0.0,0.0,30.0
0.01787052718522748,20.0,20.0,0.0,2.0,30.0
0.009463065687449342,20.0,20.0,0.0,4.0,30.0
6.459293757693293,20.0,30.0,0.0,0.0,30.0
