min_ttc,Agent1_S,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
1.570081693449906,0.0,40.0,5.0,2.0,40.0
1.2945544933055155,0.0,40.0,5.0,4.0,40.0
1.6502775860460883,0.0,50.0,5.0,2.0,40.0
1.3992016551958426,0.0,50.0,5.0,4.0,40.0
1.6488537032865105,0.0,60.0,5.0,2.0,40.0
1.5033530710372762,0.0,60.0,5.0,4.0,40.0
1.8015122934200463,0.0,40.0,5.0,2.0,40.0
2.8500053405189787,0.0,40.0,5.0,4.0,40.0
2.8500053405189787,0.0,50.0,5.0,2.0,40.0
1.5730544599459328,0.0,50.0,5.0,4.0,40.0
1.99707058728726,0.0,60.0,5.0,2.0,40.0
1.7259191679998622,0.0,60.0,5.0,4.0,40.0
1.3173907204154052,10.0,40.0,5.0,2.0,40.0
0.03996621257851653,10.0,40.0,5.0,4.0,40.0
1.3820885574705328,10.0,50.0,5.0,2.0,40.0
1.3018557794028986,10.0,50.0,5.0,4.0,40.0
1.4099207752595153,10.0,60.0,5.0,2.0,40.0
1.3579916596911636,10.0,60.0,5.0,4.0,40.0
1.3842309502591543,10.0,40.0,5.0,2.0,40.0
1.1039974491289646,10.0,40.0,5.0,4.0,40.0
1.5500878851795006,10.0,50.0,5.0,2.0,40.0
1.3559124318481268,10.0,50.0,5.0,4.0,40.0
1.5863942806758908,10.0,60.0,5.0,2.0,40.0
1.4124066434449205,10.0,60.0,5.0,4.0,40.0
0.0182425900250261,20.0,40.0,5.0,2.0,40.0
0.011207775357854536,20.0,40.0,5.0,4.0,40.0
0.0182425900250261,20.0,50.0,5.0,2.0,40.0
0.02439009149993715,20.0,50.0,5.0,4.0,40.0
0.0182425900250261,20.0,60.0,5.0,2.0,40.0
0.008823250276886602,20.0,60.0,5.0,4.0,40.0
1.0499999903157073,20.0,40.0,5.0,2.0,40.0
0.0010663678664052593,20.0,40.0,5.0,4.0,40.0
1.0499999903157073,20.0,50.0,5.0,2.0,40.0
0.0,20.0,50.0,5.0,4.0,40.0
1.0499999903157073,20.0,60.0,5.0,2.0,40.0
0.7499944832400806,20.0,60.0,5.0,4.0,40.0
