min_ttc,Agent1_S,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
1.9012541802014078,0.0,40.0,5.0,5.0,40.0
1.9706958356858129,0.0,50.0,5.0,5.0,40.0
2.029746126363345,0.0,60.0,5.0,5.0,40.0
2.1915344287257628,0.0,40.0,5.0,5.0,40.0
2.23911128440173,0.0,50.0,5.0,5.0,40.0
2.281251515185098,0.0,60.0,5.0,5.0,40.0
2.4789248707279543,0.0,40.0,5.0,5.0,40.0
2.5076967485706634,0.0,50.0,5.0,5.0,40.0
2.5331890486076607,0.0,60.0,5.0,5.0,40.0
1.9012541802014078,10.0,40.0,5.0,5.0,40.0
1.9549574732391246,10.0,50.0,5.0,5.0,40.0
1.9549574732391246,10.0,60.0,5.0,5.0,40.0
1.9549574732391246,10.0,40.0,5.0,5.0,40.0
1.9549574732391246,10.0,50.0,5.0,5.0,40.0
1.9549574732391246,10.0,60.0,5.0,5.0,40.0
1.9549574732391246,10.0,40.0,5.0,5.0,40.0
1.9549574732391246,10.0,50.0,5.0,5.0,40.0
1.9549574732391246,10.0,60.0,5.0,5.0,40.0
1.0587018780307103,20.0,40.0,5.0,5.0,40.0
1.0587018780307103,20.0,50.0,5.0,5.0,40.0
1.0587018780307103,20.0,60.0,5.0,5.0,40.0
1.0587018780307103,20.0,40.0,5.0,5.0,40.0
1.0587018780307103,20.0,50.0,5.0,5.0,40.0
1.0587018780307103,20.0,60.0,5.0,5.0,40.0
1.0587018780307103,20.0,40.0,5.0,5.0,40.0
1.0587018780307103,20.0,50.0,5.0,5.0,40.0
1.0587018780307103,20.0,60.0,5.0,5.0,40.0
