min_ttc,Agent1_S,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicDuration,Agent1_1_SA_DynamicDuration,Ego_Speed
2.7537538236256838,0.0,40.0,5.0,2.0,40.0
2.7537538236256838,0.0,40.0,5.0,4.0,40.0
2.7537538236256838,0.0,50.0,5.0,2.0,40.0
2.7537538236256838,0.0,50.0,5.0,4.0,40.0
2.7537538236256838,0.0,60.0,5.0,2.0,40.0
2.7537538236256838,0.0,60.0,5.0,4.0,40.0
2.8536260279114347,0.0,40.0,5.0,2.0,40.0
2.8536260279114347,0.0,40.0,5.0,4.0,40.0
2.8536260279114347,0.0,50.0,5.0,2.0,40.0
2.8536260279114347,0.0,50.0,5.0,4.0,40.0
2.8536260279114347,0.0,60.0,5.0,2.0,40.0
2.8536260279114347,0.0,60.0,5.0,4.0,40.0
1.8552993052165783,10.0,40.0,5.0,2.0,40.0
1.8552993052165783,10.0,40.0,5.0,4.0,40.0
1.8552993052165783,10.0,50.0,5.0,2.0,40.0
1.8552993052165783,10.0,50.0,5.0,4.0,40.0
1.8552993052165783,10.0,60.0,5.0,2.0,40.0
1.8552993052165783,10.0,60.0,5.0,4.0,40.0
1.9550334975439438,10.0,40.0,5.0,2.0,40.0
1.9550334975439438,10.0,40.0,5.0,4.0,40.0
1.9550334975439438,10.0,50.0,5.0,2.0,40.0
1.9550334975439438,10.0,50.0,5.0,4.0,40.0
1.9550334975439438,10.0,60.0,5.0,2.0,40.0
1.9550334975439438,10.0,60.0,5.0,4.0,40.0
0.9595710974045658,20.0,40.0,5.0,2.0,40.0
0.9595710974045658,20.0,40.0,5.0,4.0,40.0
0.9595710974045658,20.0,50.0,5.0,2.0,40.0
0.9595710974045658,20.0,50.0,5.0,4.0,40.0
0.9595710974045658,20.0,60.0,5.0,2.0,40.0
0.9595710974045658,20.0,60.0,5.0,4.0,40.0
1.0586765005177654,20.0,40.0,5.0,2.0,40.0
1.0586765005177654,20.0,40.0,5.0,4.0,40.0
1.0586765005177654,20.0,50.0,5.0,2.0,40.0
1.0586765005177654,20.0,50.0,5.0,4.0,40.0
1.0586765005177654,20.0,60.0,5.0,2.0,40.0
1.0586765005177654,20.0,60.0,5.0,4.0,40.0
